Alameda, CA Alameda, CA: Data Inventory 
Station ID: 9414750 
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050515 08:54   3.800 270.000   4.900  15.600  19.800 1017.10
9414750 20050515 09:00   3.100 271.000   4.200  15.600  19.800 1017.00
9414750 20050515 09:06                                                
9414750 20050515 09:12                                                
9414750 20050515 09:18   2.600 267.000   3.600  15.700  19.800 1016.90
9414750 20050515 09:24                                                
9414750 20050515 09:30   3.200 273.000   4.100  15.700  19.800 1016.90
9414750 20050515 09:36   2.800 275.000   3.900  15.800  19.800 1016.90
9414750 20050515 09:42   2.800 270.000   3.700  15.800  19.800 1016.70
9414750 20050515 09:48   2.300 269.000   3.700  15.800  19.700 1016.70
9414750 20050515 09:54   2.600 269.000   3.500  15.800  19.700 1016.70
9414750 20050515 10:00   2.600 264.000   4.100  15.800  19.700 1016.60
9414750 20050515 10:06   2.600 266.000   4.100  15.800  19.700 1016.50
9414750 20050515 10:12   1.700 272.000   3.400  15.800  19.600 1016.50
9414750 20050515 10:18   2.100 280.000   2.800  15.700  19.600 1016.60
9414750 20050515 10:24                                                
9414750 20050515 10:30   2.200 269.000   3.300  15.700  19.500 1016.50
9414750 20050515 10:36   2.600 273.000   3.400  15.600  19.500 1016.60
9414750 20050515 10:42   2.200 264.000   3.300  15.600  19.500 1016.50
9414750 20050515 10:48   2.200 270.000   3.100  15.600  19.400 1016.40
9414750 20050515 10:54   2.000 265.000   3.300  15.600  19.400 1016.40
9414750 20050515 11:00   1.800 270.000   3.500  15.600  19.300 1016.40
9414750 20050515 11:06   2.200 263.000   3.200  15.700  19.300 1016.40
9414750 20050515 11:12   1.800 269.000   3.700  15.700  19.300 1016.40
9414750 20050515 11:18   1.900 272.000   3.300  15.800  19.200 1016.50
9414750 20050515 11:24   2.100 275.000   3.300  15.800  19.200 1016.50
9414750 20050515 11:30   1.700 266.000   3.300  15.800  19.200 1016.40
9414750 20050515 11:36   1.500 270.000   2.700  15.800  19.200 1016.40
9414750 20050515 11:42   1.600 270.000   2.800  15.800  19.200 1016.40
9414750 20050515 11:48   2.100 270.000   2.900  15.800  19.200 1016.40
9414750 20050515 11:54   2.000 271.000   3.000  15.900  19.200 1016.50
9414750 20050515 12:00   2.800 278.000   3.600  15.900  19.100 1016.40
9414750 20050515 12:06   2.100 271.000   2.800  15.800  19.100 1016.40
9414750 20050515 12:12   1.300 271.000   3.300  15.900  19.100 1016.40
9414750 20050515 12:18   2.900 272.000   4.200  15.800  19.200 1016.50
9414750 20050515 12:24   2.900 271.000   4.300  15.800  19.200 1016.40
9414750 20050515 12:30                                                
9414750 20050515 12:36   2.100 268.000   3.200  15.700  19.200 1016.30
9414750 20050515 12:42   2.200 263.000   3.100  15.600  19.200 1016.30
9414750 20050515 12:48   2.600 266.000   3.600  15.600  19.200 1016.40
9414750 20050515 12:54   2.500 269.000   3.500  15.600  19.100 1016.40
9414750 20050515 13:00   1.300 275.000   3.100  15.700  19.000 1016.40
9414750 20050515 13:06   2.800 268.000   3.600  15.700  19.100 1016.50
9414750 20050515 13:12   2.300 270.000   3.900  15.800  19.000 1016.50
9414750 20050515 13:18   2.700 267.000   4.000  15.800  19.000 1016.40
9414750 20050515 13:24   1.500 262.000   3.300  15.900  19.000 1016.30
9414750 20050515 13:30   1.800 272.000   3.000  15.900  19.000 1016.30
9414750 20050515 13:36   1.700 276.000   3.200  16.000  19.100 1016.20
9414750 20050515 13:42   1.400 263.000   3.100  16.000  19.000 1016.20
9414750 20050515 13:48   0.700 282.000   3.200  16.000  19.100 1016.20
9414750 20050515 13:54   0.600 225.000   2.300          19.100 1016.30
9414750 20050515 14:00   1.200 261.000   2.600  16.000  19.100 1016.30
9414750 20050515 14:06   0.500 275.000   2.200  16.000  19.200 1016.40
9414750 20050515 14:12   0.100 271.000   1.200  16.100  19.100 1016.50
9414750 20050515 14:18   1.200 274.000   2.600  16.000  19.100 1016.60
9414750 20050515 14:24   1.800 274.000   2.700  16.000  19.100 1016.80
9414750 20050515 14:30                                                
9414750 20050515 14:36   1.700 270.000   3.000  16.000  19.100 1016.90
9414750 20050515 14:42   2.700 269.000   4.100  16.000  19.100 1016.70
9414750 20050515 14:48   1.700 271.000   3.100  15.900  19.100 1016.70
9414750 20050515 14:54   1.000 266.000   3.000  15.900  19.100 1016.70
9414750 20050515 15:00   2.300 274.000   3.000  15.900  19.200 1016.80
9414750 20050515 15:06                                                
9414750 20050515 15:12   2.600 273.000   3.400  15.900  19.200 1016.90
9414750 20050515 15:18   1.400 270.000   2.900  16.000  19.200 1017.00
9414750 20050515 15:24   2.800 268.000   4.300  15.900  19.200 1017.00
9414750 20050515 15:30   2.600 263.000   4.100  16.100  19.200 1016.90
9414750 20050515 15:36   2.600 273.000   3.900  16.200  19.200 1016.90
9414750 20050515 15:42                                                
9414750 20050515 15:48   3.200 275.000   4.200  16.400  19.100 1017.00
9414750 20050515 15:54   4.500 274.000   5.700  16.400  19.100 1017.00
9414750 20050515 16:00   3.000 275.000   5.400  16.500  19.200 1016.90
9414750 20050515 16:06   3.300 272.000   4.500  16.500  19.200 1016.80
9414750 20050515 16:12   2.700 268.000   4.600  16.600  19.200 1016.90
9414750 20050515 16:18   3.900 272.000   4.700  16.700  19.200 1016.90
9414750 20050515 16:24   2.900 264.000   5.300  16.800  19.200 1017.00
9414750 20050515 16:30   2.600 264.000   4.800  16.900  19.200 1016.90
9414750 20050515 16:36   2.500 267.000   3.700  17.000  19.200 1016.90
9414750 20050515 16:42   1.800 263.000   4.600  17.100  19.100 1016.90
9414750 20050515 16:48   2.500 269.000   3.100  17.100  19.200 1016.90
9414750 20050515 16:54   2.200 268.000   3.700  17.200  19.100 1016.90
9414750 20050515 17:00   1.800 260.000   2.700  17.400  19.100 1017.00
9414750 20050515 17:06   2.700 269.000   3.700  17.400  19.000 1017.10
9414750 20050515 17:12   3.100 271.000   4.000  17.500  19.100 1017.20
9414750 20050515 17:18   1.600 268.000   3.400  17.600  19.100 1017.20
9414750 20050515 17:24   1.300 273.000   3.300  17.800  19.100 1017.10
9414750 20050515 17:30   1.500 259.000   3.100  18.000  19.200 1017.00
9414750 20050515 17:36   1.300 258.000   2.700  18.100  19.100 1017.00
9414750 20050515 17:42   2.100 262.000   3.700  17.900  19.100 1016.90
9414750 20050515 17:48   2.700 266.000   4.000  17.600  19.100 1017.00
9414750 20050515 17:54   3.500 274.000   4.300  17.700  19.200 1017.10
9414750 20050515 18:00   1.100 259.000   4.600  17.900  19.100 1017.00
9414750 20050515 18:06   1.200 266.000   3.100  18.200  19.200 1016.90
9414750 20050515 18:12                                                
9414750 20050515 18:18   0.800 218.000   3.200  18.100  19.200 1016.60
9414750 20050515 18:24   2.400 205.000   3.500  18.200  19.200 1016.60
9414750 20050515 18:30   0.100 282.000   2.200  18.500  19.200 1016.60
9414750 20050515 18:36   1.300 268.000   3.700  18.400  19.200 1016.60
9414750 20050515 18:42   2.500 274.000   3.500  18.400  19.200 1016.90
9414750 20050515 18:48                                                
9414750 20050515 18:54   1.500 190.000   3.200  18.200  19.200 1016.60
9414750 20050515 19:00   2.800 191.000   4.000  17.700  19.200 1016.50
9414750 20050515 19:06   2.600 193.000   3.100  17.600  19.200 1016.40
9414750 20050515 19:12   1.900 199.000   3.600  17.900  19.200 1016.60
9414750 20050515 19:18                                                
9414750 20050515 19:24   1.200 197.000   2.400  18.400  19.400 1016.50
9414750 20050515 19:30   0.000 186.000   2.200  18.100  19.400 1016.50
9414750 20050515 19:36   0.200 226.000   1.500  18.800  19.400 1016.40
9414750 20050515 19:42   0.600 269.000   2.800  19.100  19.500 1016.40
9414750 20050515 19:48   3.300 272.000   4.600  18.700  19.500 1016.20
9414750 20050515 19:54   3.800 272.000   4.400  18.400  19.600 1016.20
9414750 20050515 20:00   3.500 272.000   4.700  18.400  19.600 1016.20
9414750 20050515 20:06   3.300 272.000   4.900  18.400  19.600        
9414750 20050515 20:12   2.700 275.000   3.900  18.400  19.600 1016.00
9414750 20050515 20:18   2.200 265.000   4.000  18.500  19.500 1016.00
9414750 20050515 20:24   1.700 267.000   3.200  18.500  19.600 1016.00
9414750 20050515 20:30   2.700 278.000   3.300  18.400  19.600 1015.90
9414750 20050515 20:36   3.300 279.000   3.900  18.400  19.500 1015.90
9414750 20050515 20:42   4.000 277.000   5.500  18.500  19.500 1015.60
9414750 20050515 20:48   3.900 273.000   5.200  18.200  19.600 1015.60
9414750 20050515 20:54   5.000 276.000   6.000  18.300  19.600 1015.60
9414750 20050515 21:00   3.800 274.000   5.500  18.400  19.700 1015.40
9414750 20050515 21:06   3.600 273.000   4.800  18.400  19.700 1015.40
9414750 20050515 21:12   4.500 278.000   5.300  18.700  19.700 1015.50
9414750 20050515 21:18   4.600 277.000   5.800  18.700  19.700 1015.40
9414750 20050515 21:24   4.800 275.000   6.300  18.800  19.800 1015.30
9414750 20050515 21:30   4.900 273.000   6.000  19.100  19.900 1015.10
9414750 20050515 21:36   4.900 273.000   6.400  18.600  19.900 1015.10
9414750 20050515 21:42   5.000 271.000   6.300  18.500  19.900 1015.00
9414750 20050515 21:48                                                
9414750 20050515 21:54   5.700 273.000   7.200  18.400  19.900 1014.90
9414750 20050515 22:00   6.000 273.000   7.100  18.300  19.900 1014.90
9414750 20050515 22:06   6.300 273.000   7.800  18.200  19.900 1014.90
9414750 20050515 22:12   5.800 274.000   7.300  18.200  19.900 1014.90
9414750 20050515 22:18   6.500 275.000   7.400  18.000  19.900 1014.70
9414750 20050515 22:24   6.500 272.000   8.000  18.000  19.900 1014.90
9414750 20050515 22:30   7.000 270.000   8.300  17.900  19.900 1014.90
9414750 20050515 22:36   6.700 272.000   8.200  17.900  19.900 1014.80
9414750 20050515 22:42   5.900 277.000   8.000  18.000  19.900 1014.70
9414750 20050515 22:48   5.900 277.000   7.300  18.100  19.900 1014.60
9414750 20050515 22:54   5.800 279.000   7.500  18.100  19.900 1014.70
9414750 20050515 23:00   5.400 278.000   7.100  18.100  19.900 1014.70
9414750 20050515 23:06   5.600 279.000   8.000  18.100  19.900 1014.70
9414750 20050515 23:12   5.100 279.000   7.700  18.100  19.900 1014.60
9414750 20050515 23:18   5.700 274.000   7.000  17.900  19.900 1014.60
9414750 20050515 23:24   5.000 273.000   6.400  17.800  19.900 1014.50
9414750 20050515 23:30   5.200 277.000   6.300  17.600  19.900 1014.50
9414750 20050515 23:36   4.600 275.000   6.000  17.700  19.900 1014.40
9414750 20050515 23:42   4.700 273.000   6.100  17.600  19.900 1014.30
9414750 20050515 23:48   4.200 270.000   6.300  17.500  19.800 1014.20
9414750 20050515 23:54   3.500 271.000   5.100  17.500  19.900 1014.20
9414750 20050516 00:00   4.200 269.000   5.600  17.400  19.800 1014.30
9414750 20050516 00:06                                                
9414750 20050516 00:12   4.200 266.000   5.300  17.400  19.800 1014.20
9414750 20050516 00:18   3.300 260.000   5.400  17.400  19.800 1014.20
9414750 20050516 00:24   3.700 272.000   4.600  17.300  19.800 1014.20
9414750 20050516 00:30   4.100 276.000   4.900  17.400  19.800 1014.20
9414750 20050516 00:36   3.800 275.000   5.000  17.300  19.800 1014.10
9414750 20050516 00:42   4.400 275.000   5.500  17.300  19.800 1014.10
9414750 20050516 00:48                                                
9414750 20050516 00:54   3.100 275.000   3.900  17.000  19.800 1014.10
9414750 20050516 01:00   3.500 272.000   3.900  17.000  19.800 1014.10
9414750 20050516 01:06                                                
9414750 20050516 01:12   3.700 277.000   4.700  17.200  19.800 1014.00
9414750 20050516 01:18                                                
9414750 20050516 01:24   4.300 278.000   5.000  17.300  19.700 1013.90
9414750 20050516 01:30                                                
9414750 20050516 01:36   4.300 279.000   5.000  17.100  19.400 1014.00
9414750 20050516 01:42   3.700 278.000   5.500  17.100  19.400 1013.80
9414750 20050516 01:48   4.400 275.000   5.400  17.100  19.300 1013.80
9414750 20050516 01:54                                                
9414750 20050516 02:00   4.000 275.000   5.200  17.000  19.300 1013.90
9414750 20050516 02:06   4.400 273.000   5.300  16.800  19.300 1013.80
9414750 20050516 02:12   3.600 279.000   5.100  16.800  19.200 1013.80
9414750 20050516 02:18   3.600 276.000   4.900  16.800  19.200 1013.80
9414750 20050516 02:24   3.900 276.000   4.600  16.700  19.100 1013.80
9414750 20050516 02:30   3.700 277.000   4.600  16.700  19.100 1013.90
9414750 20050516 02:36   3.400 271.000   4.900  16.600  19.100 1013.80
9414750 20050516 02:42   3.900 279.000   5.000  16.500  19.100 1013.80
9414750 20050516 02:48   3.300 273.000   4.800  16.500  19.100 1013.70
9414750 20050516 02:54   4.300 278.000   5.000  16.400  19.100 1013.80
9414750 20050516 03:00   3.800 275.000   4.700  16.500  19.100 1013.70
9414750 20050516 03:06   2.400 265.000   3.100  16.500  19.100 1013.70
9414750 20050516 03:12   2.600 268.000   3.800  16.500  19.000 1013.60
9414750 20050516 03:18   2.700 264.000   3.800  16.400  18.900 1013.50
9414750 20050516 03:24   2.400 266.000   4.100  16.500  18.900 1013.50
9414750 20050516 03:30   2.900 256.000   3.900  16.400  18.900 1013.60
9414750 20050516 03:36   2.800 257.000   4.200  16.400  18.900 1013.50
9414750 20050516 03:42   2.300 267.000   3.900  16.500  18.900 1013.40
9414750 20050516 03:48   2.000 284.000   3.900  16.400  18.800 1013.50
9414750 20050516 03:54   2.000 266.000   3.200  16.500  18.900 1013.50
9414750 20050516 04:00   2.500 266.000   3.200  16.400  18.900 1013.50
9414750 20050516 04:06   2.800 269.000   4.100  16.500  18.900 1013.40
9414750 20050516 04:12   2.700 270.000   3.600  16.500  18.900 1013.40
9414750 20050516 04:18   2.800 264.000   3.800  16.500  18.900 1013.30
9414750 20050516 04:24                                                
9414750 20050516 04:30   2.600 273.000   3.500  16.500  18.900 1013.30
9414750 20050516 04:36   2.400 270.000   3.700  16.500  18.900 1013.20
9414750 20050516 04:42   2.200 274.000   3.200  16.500  18.900 1013.10
9414750 20050516 04:48   2.400 274.000   3.300  16.400  19.000 1013.10
9414750 20050516 04:54   2.600 263.000   3.700  16.300  19.000 1013.10
9414750 20050516 05:00   3.500 271.000   4.500  16.200  19.000 1013.20
9414750 20050516 05:06   3.300 271.000   4.700  16.200  19.100 1013.40
9414750 20050516 05:12   2.900 268.000   5.200  16.100  19.100 1013.40
9414750 20050516 05:18   3.500 272.000   4.600  16.000  19.100 1013.40
9414750 20050516 05:24   2.500 268.000   4.400  16.000  19.200 1013.30
9414750 20050516 05:30   1.400 265.000   3.100  16.000  19.200 1013.30
9414750 20050516 05:36   1.700 264.000   3.300  16.000  19.200 1013.30
9414750 20050516 05:42   2.800 271.000   3.900  15.900  19.200 1012.90
9414750 20050516 05:48                                                
9414750 20050516 05:54   2.400 259.000   3.400  15.900  19.200 1013.10
9414750 20050516 06:00   2.400 269.000   3.800  15.900  19.300 1012.90
9414750 20050516 06:06   2.100 271.000   3.400  15.900  19.300 1012.90
9414750 20050516 06:12   2.400 272.000   3.300  15.800  19.300 1012.60
9414750 20050516 06:18   2.400 270.000   3.000  15.800  19.300 1012.70
9414750 20050516 06:24   3.000 268.000   4.000  15.800  19.300 1012.60
9414750 20050516 06:30   2.800 268.000   4.000  15.800  19.300 1012.70
9414750 20050516 06:36                                                
9414750 20050516 06:42   2.900 272.000   3.700  15.800  19.300 1012.70
9414750 20050516 06:48   2.800 266.000   4.700  15.800  19.300 1012.60
9414750 20050516 06:54   3.900 270.000   5.500  15.700  19.300 1012.60
9414750 20050516 07:00   3.700 271.000   5.200  15.700  19.300 1012.60
9414750 20050516 07:06   3.700 269.000   5.200  15.600  19.300 1012.50
9414750 20050516 07:12   4.600 276.000   6.600  15.500  19.300 1012.50
9414750 20050516 07:18   4.400 276.000   7.000  15.500  19.300 1012.50
9414750 20050516 07:24   3.800 272.000   5.800  15.400  19.300 1012.40
9414750 20050516 07:30   3.600 273.000   5.200  15.300  19.300 1012.40
9414750 20050516 07:36   4.000 277.000   5.500  15.400  19.400 1012.40
9414750 20050516 07:42   3.500 273.000   5.400  15.400  19.300 1012.40
9414750 20050516 07:48   3.700 272.000   5.000  15.300  19.300 1012.50
9414750 20050516 07:54   4.100 271.000   5.200  15.200  19.300 1012.50
9414750 20050516 08:00   3.700 272.000   5.300  15.300  19.300 1012.40
9414750 20050516 08:06   3.700 269.000   5.100  15.300  19.300 1012.40
9414750 20050516 08:12   4.700 272.000   6.200  15.200  19.300 1012.50
9414750 20050516 08:18   5.200 272.000   6.300  15.200  19.400 1012.50
9414750 20050516 08:24   5.300 274.000   6.800  15.200  19.400 1012.40
9414750 20050516 08:30   5.900 274.000   7.300  15.000  19.400 1012.30
9414750 20050516 08:36   5.400 275.000   7.600  15.000         1012.30
9414750 20050516 08:42   4.900 278.000   7.400  15.000  19.400 1012.30
9414750 20050516 08:48   5.200 277.000   6.500  15.100  19.400 1012.30
9414750 20050516 08:54   4.100 278.000   6.200  15.100  19.400 1012.20
9414750 20050516 09:00   5.200 276.000   6.800  15.100  19.400 1012.20
9414750 20050516 09:06   4.700 280.000   6.300  15.100  19.400 1012.20
9414750 20050516 09:12   5.200 278.000   6.400  15.200  19.400 1012.20
9414750 20050516 09:18   4.500 276.000   6.600  15.300  19.500 1012.10
9414750 20050516 09:24   5.200 279.000   7.000  15.300  19.400 1012.00
9414750 20050516 09:30   4.600 278.000   6.900  15.400  19.400 1012.00
9414750 20050516 09:36   6.000 277.000   7.500  15.300  19.500 1011.90
9414750 20050516 09:42   5.500 277.000   7.500  15.300  19.500 1011.80
9414750 20050516 09:48   5.400 274.000   6.700  15.200  19.500 1011.70
9414750 20050516 09:54   5.400 275.000   7.100  15.300  19.500 1011.70
9414750 20050516 10:00   5.800 275.000   7.400  15.300  19.500 1011.60
9414750 20050516 10:06   5.400 270.000   7.100  15.300  19.500 1011.60
9414750 20050516 10:12   5.500 274.000   7.000  15.200  19.500 1011.70
9414750 20050516 10:18   5.400 273.000   7.100  15.100  19.500 1011.60
9414750 20050516 10:24   5.200 272.000   7.600  15.100  19.500 1011.70
9414750 20050516 10:30   4.100 269.000   7.100  15.100  19.500 1011.60
9414750 20050516 10:36   5.200 274.000   6.300  15.100  19.500 1011.70
9414750 20050516 10:42   5.200 275.000   7.600  15.100  19.600 1011.60
9414750 20050516 10:48   5.900 272.000   7.700  15.000  19.500 1011.50
9414750 20050516 10:54   5.200 275.000   7.000  15.100  19.600 1011.50
9414750 20050516 11:00   5.500 276.000   7.400  15.100  19.500 1011.30
9414750 20050516 11:06   5.600 273.000   7.900  15.100  19.500 1011.30
9414750 20050516 11:12   5.700 272.000   7.300  15.100  19.500 1011.40
9414750 20050516 11:18   5.400 270.000   7.200  15.100  19.500 1011.40
9414750 20050516 11:24   5.200 269.000   6.600  15.200  19.400 1011.30
9414750 20050516 11:30   4.800 266.000   6.800  15.100  19.400 1011.30
9414750 20050516 11:36   4.800 269.000   6.900  15.200  19.400 1011.50
9414750 20050516 11:42   6.000 272.000   7.800  15.200  19.400 1011.60
9414750 20050516 11:48   4.100 268.000   7.000  15.200  19.300 1011.50
9414750 20050516 11:54   5.100 273.000   7.500  15.300  19.300 1011.50
9414750 20050516 12:00   5.400 272.000   6.800  15.200  19.300 1011.60
9414750 20050516 12:06   5.200 271.000   7.400  15.300  19.200 1011.60
9414750 20050516 12:12   5.200 274.000   7.100  15.200  19.200 1011.50
9414750 20050516 12:18   4.700 271.000   6.900  15.300  19.100 1011.30
9414750 20050516 12:24   5.900 276.000   7.400  15.300  19.100 1011.40
9414750 20050516 12:30   6.300 280.000   7.600  15.400  19.100 1011.50
9414750 20050516 12:36   7.000 279.000   8.600  15.300  19.000 1011.50
9414750 20050516 12:42   5.400 280.000   9.000  15.400  19.000 1011.40
9414750 20050516 12:48   4.900 278.000   6.900  15.400  18.900 1011.40
9414750 20050516 12:54   6.300 276.000   8.300  15.400  18.900 1011.40
9414750 20050516 13:00   5.500 278.000   7.100  15.200  18.800 1011.10
9414750 20050516 13:06   5.100 277.000   7.800  15.300  18.800 1011.00
9414750 20050516 13:12   4.400 277.000   6.700  15.300  18.800 1011.30
9414750 20050516 13:18   5.000 277.000   6.800  15.300  18.800 1011.40
9414750 20050516 13:24   5.900 277.000   7.500  15.300  18.600 1011.50
9414750 20050516 13:30   5.300 276.000   8.600  15.100  18.500 1011.40
9414750 20050516 13:36   5.200 277.000   8.700  15.200  18.500 1011.40
9414750 20050516 13:42   5.400 275.000   7.400  15.300  18.500 1011.60
9414750 20050516 13:48   5.500 278.000   8.300  15.300  18.400 1011.70
9414750 20050516 13:54   6.700 279.000   8.300  15.000  18.400 1011.60
9414750 20050516 14:00   5.000 281.000   7.500  15.000  18.300 1011.60
9414750 20050516 14:06   4.600 280.000   6.500  15.200  18.200 1011.70
9414750 20050516 14:12   5.100 277.000   7.500  15.400  18.200 1011.70
9414750 20050516 14:18   5.700 278.000   7.100  15.300  18.200 1011.80
9414750 20050516 14:24   6.200 277.000   8.100  15.300  18.200 1011.90
9414750 20050516 14:30                                                
9414750 20050516 14:36   6.700 280.000   9.100  15.200  18.100 1012.00
9414750 20050516 14:42   6.700 279.000   8.700  15.300  18.200 1012.00
9414750 20050516 14:48   6.900 279.000   8.300  15.300  18.100 1012.10
9414750 20050516 14:54   6.000 281.000   7.700  15.300  18.100 1012.10
9414750 20050516 15:00   5.700 279.000   8.000  15.300  18.100 1012.20
9414750 20050516 15:06   6.400 278.000   8.100  15.300  18.100 1012.20
9414750 20050516 15:12   6.000 277.000   8.100  15.400  18.100 1012.30
9414750 20050516 15:18   4.900 279.000   8.000  15.500  18.100 1012.30
9414750 20050516 15:24   6.000 278.000   7.100  15.400  18.100 1012.20
9414750 20050516 15:30   5.300 278.000   7.600  15.500  18.100 1012.20
9414750 20050516 15:36   5.300 277.000   7.200  15.600  18.100 1012.20
9414750 20050516 15:42   4.900 280.000   6.500  15.700  18.100 1012.30
9414750 20050516 15:48   4.900 282.000   6.300  15.600  18.000 1012.40
9414750 20050516 15:54   3.900 286.000   5.400  15.800  18.000 1012.40
9414750 20050516 16:00   4.900 279.000   5.900  15.700  18.000 1012.50
9414750 20050516 16:06   5.600 279.000   6.900  15.600  18.000 1012.60
9414750 20050516 16:12   5.500 277.000   7.000  15.700  18.000 1012.60
9414750 20050516 16:18   4.700 275.000   6.300  15.800  18.000 1012.60
9414750 20050516 16:24   4.900 279.000   5.500  15.800  18.000 1012.50
9414750 20050516 16:30   4.500 279.000   5.500  16.100  17.900 1012.50
9414750 20050516 16:36   4.300 274.000   5.500  16.100  17.900 1012.60
9414750 20050516 16:42   4.300 277.000   6.100  16.300  17.900 1012.60
9414750 20050516 16:48   5.000 275.000   6.200  16.300  18.000 1012.70
9414750 20050516 16:54   4.800 269.000   6.400  16.100  17.900 1012.60
9414750 20050516 17:00   4.200 270.000   5.700  16.200  18.000 1012.70
9414750 20050516 17:06   4.800 271.000   6.900  16.200  18.000 1012.70
9414750 20050516 17:12   4.500 271.000   6.500  16.200  18.000 1012.80
9414750 20050516 17:18   5.500 271.000   6.600  16.100  17.900 1012.70
9414750 20050516 17:24   5.100 271.000   6.900  16.100  18.000 1012.70
9414750 20050516 17:30   6.000 275.000   7.000  16.200  18.000 1012.80
9414750 20050516 17:36   5.700 273.000   7.200  16.200  18.000 1012.80
9414750 20050516 17:42   5.600 270.000   7.800  16.300  18.000 1012.90
9414750 20050516 17:48   6.100 273.000   8.300  16.200  18.000 1013.00
9414750 20050516 17:54   5.700 273.000   7.100  16.300  18.000 1012.90
9414750 20050516 18:00   5.000 270.000   6.700  16.400  18.100 1012.90
9414750 20050516 18:06   5.700 273.000   7.500  16.600  18.100 1013.00
9414750 20050516 18:12   5.200 270.000   7.500  16.500  18.100 1013.10
9414750 20050516 18:18   5.500 270.000   7.900  16.600  18.100 1013.20
9414750 20050516 18:24   6.500 273.000   8.000  16.600  18.100 1013.10
9414750 20050516 18:30   5.400 274.000   7.400  16.900  18.200 1013.00
9414750 20050516 18:36   6.600 271.000   8.000  16.900  18.200 1013.10
9414750 20050516 18:42                                                
9414750 20050516 18:48   6.700 274.000   8.200  16.700  18.300 1013.10
9414750 20050516 18:54   6.200 272.000   7.800  16.700  18.400 1013.00
9414750 20050516 19:00   6.700 275.000   7.900  16.800  18.400 1013.00
9414750 20050516 19:06   6.900 272.000   8.300  16.800  18.500 1013.20
9414750 20050516 19:12   7.000 273.000   9.300  16.800  18.600 1013.30
9414750 20050516 19:18                                                
9414750 20050516 19:24   7.200 277.000   9.600  16.700  18.800 1013.30
9414750 20050516 19:30                                                
9414750 20050516 19:36   7.300 276.000   9.600  16.700  18.900 1013.20
9414750 20050516 19:42   7.500 276.000   9.400  16.800  18.900 1013.40
9414750 20050516 19:48   7.400 275.000   9.400  16.600  19.000 1013.30
9414750 20050516 19:54   5.700 279.000   9.400  17.000  19.000 1013.30
9414750 20050516 20:00   7.100 275.000   9.300  17.000  19.100 1013.30
9414750 20050516 20:06   6.600 275.000   8.400  16.900  19.100 1013.20
9414750 20050516 20:12                                                
9414750 20050516 20:18   7.600 276.000   9.400  16.800  19.300 1013.20
9414750 20050516 20:24   8.000 277.000  10.100  16.800  19.300 1013.10
9414750 20050516 20:30   8.200 276.000  10.200  16.500  19.400 1013.10
9414750 20050516 20:36   8.300 273.000  10.100  16.600  19.600 1013.10
9414750 20050516 20:42   7.100 272.000   9.600  16.600  19.600 1013.20
9414750 20050516 20:48   6.900 272.000   9.400  16.700  19.700 1013.20
9414750 20050516 20:54   7.800 274.000   9.200  16.800  19.700 1013.10
9414750 20050516 21:00   8.500 275.000  11.200  16.700  19.800 1013.10
9414750 20050516 21:06                                                
9414750 20050516 21:12   6.800 272.000   9.700  16.600  19.800 1013.30
9414750 20050516 21:18   8.200 276.000  10.200  16.800  19.900 1013.30
9414750 20050516 21:24   8.600 276.000  10.600  16.700  19.800 1013.20
9414750 20050516 21:30   8.300 275.000  10.800  16.500  19.800 1013.10
9414750 20050516 21:36   8.900 274.000  11.400  16.600  19.800 1013.10
9414750 20050516 21:42   8.300 273.000  10.400  16.700  19.700 1013.10
9414750 20050516 21:48   9.100 270.000  11.000  16.400  19.700 1013.10
9414750 20050516 21:54   8.600 273.000  11.500  16.600  19.700 1013.00
9414750 20050516 22:00   8.500 273.000  11.300  16.700  19.700 1013.00
9414750 20050516 22:06   8.500 274.000  11.000  16.700  19.600 1012.90
9414750 20050516 22:12   8.600 275.000  10.800  16.600  19.600 1012.90
9414750 20050516 22:18   8.300 274.000   9.900  16.500  19.600 1012.80
9414750 20050516 22:24   9.000 275.000  11.700  16.600  19.600 1012.80
9414750 20050516 22:30   8.700 271.000  10.700  16.400  19.500 1012.90
9414750 20050516 22:36   7.500 269.000  10.600  16.300  19.500 1012.90
9414750 20050516 22:42   8.000 275.000  11.300  16.600  19.400 1013.00
9414750 20050516 22:48   8.300 276.000  11.100  16.400  19.400 1013.00
9414750 20050516 22:54   8.800 274.000  11.300  16.500  19.400 1013.00
9414750 20050516 23:00   8.800 272.000  11.400  16.400  19.400 1013.00
9414750 20050516 23:06   9.200 273.000  11.400  16.300  19.300 1013.00
9414750 20050516 23:12   9.400 275.000  12.300  16.500  19.300 1013.00
9414750 20050516 23:18   8.900 276.000  12.100  16.600  19.200 1013.10
9414750 20050516 23:24   9.400 275.000  11.600  16.400  19.300 1013.10
9414750 20050516 23:30  10.400 277.000  12.300  16.500  19.300 1013.30
9414750 20050516 23:36   9.100 275.000  11.100  16.500  19.300 1013.30
9414750 20050516 23:42   8.900 272.000  11.100  16.300  19.300 1013.20
9414750 20050516 23:48   8.700 271.000  11.500  16.400  19.300 1013.10
