Redwood City, CA
Station ID: 9414523
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414523 20050108 21:06   6.000 223.000   9.100  12.600  10.500 1007.30
9414523 20050108 21:12   5.700 224.000   7.900  12.600  10.500 1007.60
9414523 20050108 21:18   7.600 221.000   9.700  12.400  10.600 1007.50
9414523 20050108 21:24   5.900 223.000  10.800  12.400  10.600 1007.50
9414523 20050108 21:30   7.200 222.000  10.200  12.100  10.600 1007.60
9414523 20050108 21:36   4.400 215.000  10.800  11.700  10.600 1007.60
9414523 20050108 21:42   5.100 226.000   8.600  11.500  10.600 1007.50
9414523 20050108 21:48   5.300 226.000   8.800  11.700  10.600 1007.50
9414523 20050108 21:54   4.700 216.000   6.900  11.700  10.600 1007.50
9414523 20050108 22:00   4.300 218.000   6.900  11.700  10.600 1007.70
9414523 20050108 22:06   3.400 208.000   6.800  11.700  10.600 1007.80
9414523 20050108 22:12   5.600 222.000   7.400  11.600  10.600 1007.90
9414523 20050108 22:18   4.800 229.000   9.300  11.600  10.600 1007.50
9414523 20050108 22:24   3.400 214.000   8.200  11.600  10.600 1007.50
9414523 20050108 22:30   3.500 209.000   5.800  11.500  10.600 1007.80
9414523 20050108 22:36   4.000 223.000   6.900  11.600  10.700 1008.20
9414523 20050108 22:42   5.900 208.000   7.800  11.400  10.600 1008.10
9414523 20050108 22:48   4.100 211.000   9.300  11.100  10.600 1008.00
9414523 20050108 22:54   5.700 205.000   8.200  11.100  10.600 1008.10
9414523 20050108 23:00   3.300 204.000   6.300  11.000  10.700 1008.10
9414523 20050108 23:06   5.000 204.000   8.000  11.200  10.700 1007.90
9414523 20050108 23:12   2.900 191.000   7.300  11.300  10.700 1008.00
9414523 20050108 23:18   3.800 201.000   7.300  11.500  10.700 1008.10
9414523 20050108 23:24   4.200 220.000   6.800  11.600  10.700 1008.30
9414523 20050108 23:30   3.500 231.000   6.200  11.900  10.700 1008.30
9414523 20050108 23:36   3.700 210.000   6.700  12.100  10.700 1008.40
9414523 20050108 23:42   2.500 200.000   8.200  12.300  10.700 1008.40
9414523 20050108 23:48   4.300 215.000   6.500  12.400  10.700 1008.50
9414523 20050108 23:54   3.400 215.000   4.500  12.400  10.700 1008.50
9414523 20050109 00:00   5.700 202.000   7.900  12.300  10.700 1008.70
9414523 20050109 00:06   2.900 197.000   7.000  12.400  10.700 1008.90
9414523 20050109 00:12   5.700 204.000   7.900  12.500  10.700 1009.00
9414523 20050109 00:18   1.900 217.000   6.300  12.400  10.700 1009.10
9414523 20050109 00:24   5.400 217.000   8.200  12.500  10.700 1009.10
9414523 20050109 00:30   4.000 213.000   7.300  12.500  10.700 1009.30
9414523 20050109 00:36   3.000 211.000   6.100  12.400  10.800 1009.50
9414523 20050109 00:42   1.800 191.000   4.600  12.300  10.700 1009.60
9414523 20050109 00:48   1.800 185.000   6.000  12.300  10.700 1009.60
9414523 20050109 00:54   3.500 208.000   7.400  12.300  10.700 1009.60
9414523 20050109 01:00   2.300 203.000   5.700  12.300  10.800 1009.60
9414523 20050109 01:06   2.800 206.000   6.500  12.300  10.700 1009.70
9414523 20050109 01:12   1.600 195.000   4.700  12.200  10.700 1009.70
9414523 20050109 01:18   5.000 208.000   7.400  12.200  10.700 1009.70
9414523 20050109 01:24   1.500 204.000   4.900  12.200  10.700 1009.80
9414523 20050109 01:30                                                
9414523 20050109 01:36   2.100 170.000   5.000  12.000  10.700 1010.00
9414523 20050109 01:42   2.200 198.000   4.100  12.000  10.800 1010.10
9414523 20050109 01:48   1.900 193.000   3.800  11.800  10.700 1010.20
9414523 20050109 01:54   4.000 215.000   8.800  11.500  10.700 1010.30
9414523 20050109 02:00   1.900 226.000   5.300  11.300  10.700 1010.60
9414523 20050109 02:06   3.100 303.000   4.100  10.300  10.700 1010.80
9414523 20050109 02:12   5.100 276.000   5.900  10.500  10.700 1011.20
9414523 20050109 02:18   6.300 289.000   8.400  10.100  10.700 1011.20
9414523 20050109 02:24   5.000 239.000   7.200  10.300  10.700 1011.20
9414523 20050109 02:30   0.800 224.000   5.900  10.500  10.700 1011.20
9414523 20050109 02:36   1.100 192.000   2.000  10.500  10.700 1011.30
9414523 20050109 02:42   0.100 181.000   2.800  10.600  10.700 1011.30
9414523 20050109 02:48   1.300 199.000   3.200  10.800  10.700 1011.40
9414523 20050109 02:54   1.200 157.000   2.900  10.900  10.700 1011.40
9414523 20050109 03:00   1.300 190.000   4.000  10.800  10.700 1011.60
9414523 20050109 03:06   3.500 197.000   4.800  10.600  10.700 1011.70
9414523 20050109 03:12   1.000 177.000   3.900  10.400  10.700 1011.80
9414523 20050109 03:18   1.100 187.000   3.300  10.100  10.700 1011.70
9414523 20050109 03:24   1.200 200.000   3.400  10.000  10.700 1011.70
9414523 20050109 03:30   1.200 193.000   3.600   9.900  10.700 1011.90
9414523 20050109 03:36   1.500 180.000   2.200   9.800  10.700 1011.90
9414523 20050109 03:42   0.600 195.000   1.800   9.700  10.700 1012.00
9414523 20050109 03:48   0.000 201.000   1.600   9.600  10.700 1011.90
9414523 20050109 03:54   0.000 237.000   0.000   9.600  10.700 1011.90
9414523 20050109 04:00   0.200 209.000   1.600   9.600  10.700 1012.00
9414523 20050109 04:06   1.500 219.000   3.400   9.800  10.700 1012.00
9414523 20050109 04:12   0.200 252.000   1.600   9.900  10.700 1012.30
9414523 20050109 04:18   3.400 270.000   4.200  10.100  10.600 1012.30
9414523 20050109 04:24   1.200 271.000   5.000   9.900  10.600 1012.30
9414523 20050109 04:30   0.500 270.000   2.900   9.900  10.600 1012.40
9414523 20050109 04:36   0.400 283.000   1.800  10.000  10.600 1012.50
9414523 20050109 04:42   1.600 215.000   3.300          10.600 1012.50
9414523 20050109 04:48   1.000 195.000   3.200  10.000  10.600 1012.60
9414523 20050109 04:54   0.900 214.000   2.000  10.000  10.600 1012.70
9414523 20050109 05:00   2.500 223.000   3.700  10.200  10.600 1012.80
9414523 20050109 05:06   1.800 250.000   4.400  10.400  10.600 1012.80
9414523 20050109 05:12   5.200 222.000   9.200  10.800  10.600 1012.90
9414523 20050109 05:18   4.400 231.000   6.300  11.100  10.600 1012.90
9414523 20050109 05:24   4.200 232.000   5.200  11.000  10.600 1012.90
9414523 20050109 05:30   4.800 218.000   5.900  11.000  10.600 1013.00
9414523 20050109 05:36   3.800 236.000   5.700  11.100  10.600 1013.00
9414523 20050109 05:42   3.300 234.000   5.400  11.100  10.600 1013.10
9414523 20050109 05:48   3.500 229.000   5.100  11.000  10.600 1013.20
9414523 20050109 05:54   3.800 231.000   5.400  11.100  10.600 1013.30
9414523 20050109 06:00   2.800 228.000   4.100  11.000  10.600 1013.30
9414523 20050109 06:06   3.800 219.000   4.800  11.000  10.600 1013.40
9414523 20050109 06:12   3.600 215.000   5.400  11.100  10.600 1013.60
9414523 20050109 06:18   2.000 205.000   4.600  10.900  10.600 1013.60
9414523 20050109 06:24   1.800 213.000   2.600  11.000  10.600 1013.60
9414523 20050109 06:30   0.700 204.000   3.500  11.000  10.600 1013.70
9414523 20050109 06:36   1.300 207.000   3.300  10.900  10.600 1013.80
9414523 20050109 06:42   0.200 188.000   3.000  10.800  10.600 1013.80
9414523 20050109 06:48   0.100 173.000   2.100  10.700  10.600 1013.90
9414523 20050109 06:54   0.300 151.000   1.500  10.300  10.600 1013.90
9414523 20050109 07:00   2.500 151.000   4.000  10.200  10.600 1014.00
9414523 20050109 07:06   2.800 151.000   4.500  10.000  10.600 1014.00
9414523 20050109 07:12   0.800 159.000   3.900  10.100  10.600 1014.10
9414523 20050109 07:18   2.400 150.000   4.200  10.100  10.600 1014.20
9414523 20050109 07:24   1.500 167.000   3.900  10.100  10.600 1014.20
9414523 20050109 07:30   3.000 153.000   5.400  10.200  10.600 1014.20
9414523 20050109 07:36   3.000 149.000   5.200  10.000  10.600 1014.30
9414523 20050109 07:42   1.500 151.000   4.000  10.000  10.600 1014.40
9414523 20050109 07:48   1.400 138.000   3.700  10.000  10.600 1014.40
9414523 20050109 07:54   2.500 148.000   4.000  10.100  10.600 1014.40
9414523 20050109 08:00   2.500 153.000   4.600  10.300  10.600 1014.30
9414523 20050109 08:06   1.600 161.000   4.300  10.400  10.600 1014.30
9414523 20050109 08:12   1.600 161.000   3.900  10.400  10.600 1014.30
9414523 20050109 08:18                                                
9414523 20050109 08:24   0.400 153.000   2.100  10.400  10.600 1014.30
9414523 20050109 08:30   0.100 176.000   1.900  10.300  10.600 1014.40
9414523 20050109 08:36   0.000 188.000   1.800  10.100  10.600 1014.50
9414523 20050109 08:42   0.000 180.000   0.400  10.000  10.600 1014.50
9414523 20050109 08:48   0.000 174.000   0.000   9.900  10.600 1014.50
9414523 20050109 08:54   0.700 175.000   2.200   9.800  10.600 1014.60
9414523 20050109 09:00   0.200 161.000   1.600   9.800  10.600 1014.60
9414523 20050109 09:06   0.000 181.000   0.000   9.700  10.600 1014.60
9414523 20050109 09:12   0.000 177.000   0.000   9.700  10.600 1014.70
9414523 20050109 09:18   0.000 160.000   0.000   9.600  10.600 1014.60
9414523 20050109 09:24   0.000 182.000   0.000   9.700  10.600 1014.60
9414523 20050109 09:30   0.000 200.000   0.000   9.800  10.600 1014.70
9414523 20050109 09:36   0.000 118.000   0.000   9.800  10.600 1014.70
9414523 20050109 09:42   0.000 295.000   0.000   9.700  10.600 1014.80
9414523 20050109 09:48   0.000 295.000   0.000   9.700  10.600 1014.90
9414523 20050109 09:54   0.000 294.000   0.000   9.700  10.600 1015.00
9414523 20050109 10:00   0.000 284.000   0.000   9.700  10.600 1015.00
9414523 20050109 10:06   0.000 266.000   0.000   9.600  10.600 1015.00
9414523 20050109 10:12   0.000 220.000   0.000   9.500  10.600 1014.80
9414523 20050109 10:18   0.000  61.000   0.000   9.500  10.600 1014.80
9414523 20050109 10:24   0.000 110.000   0.000   9.400  10.600 1014.80
9414523 20050109 10:30   0.000  81.000   0.000   9.500  10.600 1014.90
9414523 20050109 10:36   0.000  85.000   0.000   9.500  10.600 1014.90
9414523 20050109 10:42   0.000 112.000   0.000   9.500  10.600 1014.90
9414523 20050109 10:48   0.000 131.000   0.000   9.500  10.600 1015.00
9414523 20050109 10:54   0.000 147.000   0.200   9.500  10.600 1015.10
9414523 20050109 11:00   0.800 155.000   1.600   9.500  10.600 1015.10
9414523 20050109 11:06   0.100 151.000   1.700   9.400  10.600 1015.20
9414523 20050109 11:12   0.000 150.000   1.600   9.400  10.600 1015.30
9414523 20050109 11:18   0.000 126.000   0.000   9.400  10.600 1015.10
9414523 20050109 11:24   0.000 135.000   0.000   9.400  10.600 1015.20
9414523 20050109 11:30   0.000 176.000   0.000   9.400  10.600 1015.20
9414523 20050109 11:36   0.000 224.000   0.000   9.300  10.600 1015.10
9414523 20050109 11:42   0.000 218.000   0.000   9.300  10.600 1015.10
9414523 20050109 11:48   0.000 238.000   0.000   9.200  10.600 1014.70
9414523 20050109 11:54   0.000 310.000   0.000   9.200  10.600 1014.60
9414523 20050109 12:00   0.000 331.000   0.000   9.100  10.600 1014.50
9414523 20050109 12:06   0.000  17.000   0.000   9.100  10.600 1014.40
9414523 20050109 12:12   0.300   7.000   1.200   9.100  10.600 1014.50
9414523 20050109 12:18   0.000  35.000   0.000   9.100  10.600 1014.40
9414523 20050109 12:24   0.000  27.000   0.000   9.100  10.600 1014.40
9414523 20050109 12:30   0.000  24.000   0.000   9.100  10.600 1014.40
9414523 20050109 12:36   0.000  18.000   0.000   9.200  10.600 1014.30
9414523 20050109 12:42   0.000  37.000   0.000   9.200  10.600 1014.30
9414523 20050109 12:48   1.800 141.000   3.200   8.800  10.600 1014.30
9414523 20050109 12:54   0.400 145.000   1.800   8.500  10.600 1014.40
9414523 20050109 13:00   0.000 152.000   0.000   8.500  10.600 1014.50
9414523 20050109 13:06   0.000 150.000   0.000   8.600  10.600 1014.40
9414523 20050109 13:12   0.000 130.000   0.000   9.000  10.600 1014.40
9414523 20050109 13:18   0.000 107.000   0.000   9.100  10.600 1014.40
9414523 20050109 13:24   0.000 101.000   0.000   9.100  10.600 1014.20
9414523 20050109 13:30   0.000 166.000   0.000   8.700  10.600 1014.30
9414523 20050109 13:36   0.000 187.000   0.000   8.500  10.600 1014.40
9414523 20050109 13:42   0.000 165.000   0.000   8.400  10.600 1014.50
9414523 20050109 13:48   0.000 178.000   0.000   8.400  10.600 1014.40
9414523 20050109 13:54   0.000 163.000   0.000   8.600  10.600 1014.30
9414523 20050109 14:00   0.000 150.000   0.000   8.600  10.600 1014.20
9414523 20050109 14:06   0.000 161.000   0.000   8.500  10.600 1014.30
9414523 20050109 14:12   0.000 174.000   0.000   8.500  10.600 1014.40
9414523 20050109 14:18   0.000 237.000   0.000   8.500  10.600 1014.50
9414523 20050109 14:24                                                
9414523 20050109 14:30   0.000 277.000   0.000   7.800  10.600 1014.50
9414523 20050109 14:36   0.000 263.000   0.000   8.000  10.600 1014.60
9414523 20050109 14:42   0.000 268.000   0.000   8.000  10.600 1014.70
9414523 20050109 14:48   0.000 247.000   0.000   8.100  10.600 1014.70
9414523 20050109 14:54   0.000 195.000   0.000   8.200  10.600 1014.80
9414523 20050109 15:00   0.000 166.000   0.000   8.200  10.600 1014.70
9414523 20050109 15:06   0.000 156.000   0.000   8.200  10.600 1014.60
9414523 20050109 15:12   0.000 143.000   0.000   8.100  10.600 1014.70
9414523 20050109 15:18   0.000 151.000   0.000   8.200  10.600 1014.50
9414523 20050109 15:24   0.000 155.000   0.000   8.200  10.600 1014.70
9414523 20050109 15:30   0.000 181.000   0.000   8.200  10.600 1014.90
9414523 20050109 15:36   0.000 226.000   0.000   8.200  10.600 1014.90
9414523 20050109 15:42   0.000 121.000   0.000   8.200  10.600 1014.70
9414523 20050109 15:48   0.000 139.000   0.000   8.200  10.600 1014.60
9414523 20050109 15:54   0.000 202.000   0.000   8.200  10.600 1014.70
9414523 20050109 16:00   0.000 151.000   0.000   8.200  10.600 1014.80
9414523 20050109 16:06   0.000 195.000   0.000   8.200  10.600 1015.00
9414523 20050109 16:12   0.000 225.000   0.000   8.300  10.600 1015.20
9414523 20050109 16:18   0.000 211.000   0.000   8.300  10.600 1015.00
9414523 20050109 16:24   0.000 239.000   0.000   8.400  10.600 1015.10
9414523 20050109 16:30   0.000 140.000   0.000   8.400  10.600 1015.00
9414523 20050109 16:36   0.000 156.000   0.000   8.500  10.600 1014.90
9414523 20050109 16:42   0.000 157.000   0.000   8.500  10.600 1015.00
9414523 20050109 16:48   0.000 170.000   0.000   8.500  10.600 1015.10
9414523 20050109 16:54   0.000 145.000   0.000   8.600  10.600 1015.20
9414523 20050109 17:00   0.000 158.000   0.000   8.700  10.600 1015.40
9414523 20050109 17:06   0.000 155.000   0.000   8.800  10.600 1015.60
9414523 20050109 17:12   0.000 162.000   0.000   8.900  10.600 1015.70
9414523 20050109 17:18   0.000 176.000   0.000   9.000  10.600 1015.80
9414523 20050109 17:24   0.000 161.000   0.000   9.000  10.600 1015.70
9414523 20050109 17:30   0.000 153.000   0.000   8.900  10.600 1015.90
9414523 20050109 17:36   0.000 162.000   0.000   8.900  10.600 1015.90
9414523 20050109 17:42   0.000 131.000   0.000   9.100  10.600 1015.80
9414523 20050109 17:48   0.000 114.000   0.000   9.100  10.600 1015.70
9414523 20050109 17:54   0.000 124.000   0.000   9.200  10.600 1015.90
9414523 20050109 18:00   0.000 134.000   0.000   9.200  10.600 1016.00
9414523 20050109 18:06   0.000 127.000   0.000   9.400  10.600 1016.10
9414523 20050109 18:12   0.000  83.000   0.000   9.300  10.500 1016.10
9414523 20050109 18:18   0.000  82.000   0.000   9.300  10.500 1016.00
9414523 20050109 18:24   0.000 113.000   0.000   9.500  10.500 1016.20
9414523 20050109 18:30   0.000 122.000   0.000   9.500  10.500 1016.10
9414523 20050109 18:36   0.000 105.000   0.000   9.600  10.500 1016.00
9414523 20050109 18:42                                                
9414523 20050109 18:48   0.200  98.000   1.500   9.700  10.500 1015.60
9414523 20050109 18:54   0.100 103.000   1.600   9.800  10.500 1015.10
9414523 20050109 19:00   1.200  93.000   2.600   9.600  10.500 1015.50
9414523 20050109 19:06   0.000 100.000   1.600   9.800  10.500 1015.50
9414523 20050109 19:12   0.000 124.000   0.000   9.900  10.500 1015.50
9414523 20050109 19:18   0.000 134.000   0.000  10.100  10.500 1015.30
9414523 20050109 19:24                                                
9414523 20050109 19:30   0.000 122.000   0.000  10.300  10.500 1015.20
9414523 20050109 19:36   0.000 112.000   0.000  10.100  10.500 1015.00
9414523 20050109 19:42   0.000  85.000   1.500  10.200  10.500 1015.00
9414523 20050109 19:48   0.000 102.000   0.000  10.300  10.500 1014.60
9414523 20050109 19:54   0.100  82.000   1.500  10.100  10.500 1014.40
9414523 20050109 20:00   0.100  97.000   0.900  10.300  10.500 1014.50
9414523 20050109 20:06   0.100 119.000   1.300  10.200  10.500 1014.40
9414523 20050109 20:12                                                
9414523 20050109 20:18   0.000 104.000   1.600  10.500  10.500 1014.20
9414523 20050109 20:24   0.000 106.000   0.000  10.600  10.500 1014.20
9414523 20050109 20:30   0.100 112.000   1.700  10.600  10.500 1014.30
9414523 20050109 20:36   0.000 112.000   0.000  10.700  10.500 1014.10
9414523 20050109 20:42   0.000 101.000   0.000  10.700  10.600 1014.00
9414523 20050109 20:48   0.000  87.000   0.000  10.500  10.600 1013.90
9414523 20050109 20:54   0.000  33.000   0.000  10.800  10.600 1013.70
9414523 20050109 21:00   0.000 350.000   0.000  10.800  10.600 1013.60
9414523 20050109 21:06   0.000  24.000   0.000  11.000  10.500 1013.50
9414523 20050109 21:12   0.000 108.000   0.000  11.400  10.500 1013.50
9414523 20050109 21:18   0.000  55.000   0.000  11.200  10.600 1013.60
9414523 20050109 21:24   0.000 115.000   1.300  11.300  10.500 1013.60
9414523 20050109 21:30   0.000 116.000   0.000  11.400  10.600 1013.50
9414523 20050109 21:36   0.000  16.000   0.000  11.500  10.600 1013.50
9414523 20050109 21:42   1.300  19.000   1.500  11.300  10.600 1013.20
9414523 20050109 21:48   0.600  28.000   1.500  11.400  10.600 1013.20
9414523 20050109 21:54   0.500  43.000   1.700  11.600  10.600 1013.10
9414523 20050109 22:00   1.600  34.000   2.700  11.700  10.700 1013.10
9414523 20050109 22:06   0.400  42.000   1.600  11.600  10.700 1013.20
9414523 20050109 22:12   0.500  51.000   1.700  11.700  10.700 1013.40
9414523 20050109 22:18   0.100  34.000   1.500  11.800  10.700 1013.40
9414523 20050109 22:24   0.200  36.000   1.700  11.800  10.700 1013.40
9414523 20050109 22:30   0.000  74.000   1.300  11.900  10.700 1013.40
9414523 20050109 22:36   0.000  49.000   0.000  11.800  10.700 1013.40
9414523 20050109 22:42   0.000  13.000   0.000  11.600  10.700 1013.50
9414523 20050109 22:48   0.000  32.000   0.000  11.600  10.700 1013.60
9414523 20050109 22:54   0.000  29.000   0.500  11.500  10.700 1013.60
9414523 20050109 23:00   0.000  32.000   0.000  11.500  10.700 1013.70
9414523 20050109 23:06   0.000  26.000   0.000  11.500  10.700 1013.80
9414523 20050109 23:12   0.000  32.000   0.000  11.600  10.700 1013.80
9414523 20050109 23:18   0.000  18.000   0.000  11.600  10.700 1013.80
9414523 20050109 23:24   0.000   7.000   0.000  11.600  10.700 1013.90
9414523 20050109 23:30   0.000  18.000   0.000  11.600  10.800 1014.00
9414523 20050109 23:36   0.000   1.000   0.000  11.700  10.700 1013.90
9414523 20050109 23:42   0.000   6.000   0.000  11.700  10.800 1014.00
9414523 20050109 23:48   0.000   5.000   0.000  11.700  10.800 1014.10
9414523 20050109 23:54   0.000   4.000   0.000  11.600  10.800 1014.10
9414523 20050110 00:00   0.000  10.000   0.000  11.800  10.800 1014.10
9414523 20050110 00:06   0.000   9.000   0.000  11.900  10.900 1014.30
9414523 20050110 00:12   0.000  11.000   0.000  12.100  10.900        
9414523 20050110 00:18   0.000 240.000   0.000  12.100  10.900 1014.40
9414523 20050110 00:24   0.000 244.000   0.000  11.900  10.900 1014.30
9414523 20050110 00:30   0.000  35.000   0.000  11.900  10.900 1014.30
9414523 20050110 00:36   0.000  39.000   0.000  11.900  10.900 1014.10
9414523 20050110 00:42   0.000  64.000   0.000  12.100  11.000 1014.00
9414523 20050110 00:48   0.000  69.000   0.000  12.000  10.900 1014.20
9414523 20050110 00:54   0.000 139.000   0.000  12.000  11.000 1014.20
9414523 20050110 01:00   0.000  91.000   0.000  12.000  11.000 1014.10
9414523 20050110 01:06   0.000  14.000   0.000  11.900  11.000 1014.10
9414523 20050110 01:12   0.000  22.000   0.000  11.900  11.000 1014.10
9414523 20050110 01:18                                                
9414523 20050110 01:24   0.000 359.000   0.000  11.700  11.000 1014.20
9414523 20050110 01:30   0.000 268.000   0.000  11.600  11.000 1014.20
9414523 20050110 01:36   0.000 268.000   0.000  11.500  11.000 1014.10
9414523 20050110 01:42   0.000 268.000   0.000  11.500  11.000 1014.20
9414523 20050110 01:48   0.000 268.000   0.000  11.500  11.000 1014.30
9414523 20050110 01:54   0.000 268.000   0.000  11.400  11.000 1014.30
9414523 20050110 02:00   0.000 264.000   0.000  11.400  11.000 1014.30
9414523 20050110 02:06   0.000 272.000   0.000  11.300  11.000 1014.50
9414523 20050110 02:12   0.000 252.000   0.000  11.300  11.000 1014.60
9414523 20050110 02:18   0.200 248.000   1.500  11.200  11.000 1014.70
9414523 20050110 02:24   0.000 247.000   0.000  11.100  11.000 1014.80
9414523 20050110 02:30   0.000 248.000   0.000  11.100  11.000 1014.90
9414523 20050110 02:36   0.000 255.000   0.000  11.000  11.000 1014.90
9414523 20050110 02:42   0.000 264.000   0.000  10.900  11.000 1015.00
9414523 20050110 02:48   0.000 243.000   0.000  10.800  11.000 1015.10
9414523 20050110 02:54   0.000 248.000   0.000  10.700  10.900 1015.20
9414523 20050110 03:00   0.000 231.000   0.000  10.700  10.900 1015.10
9414523 20050110 03:06   0.000 228.000   0.000  10.700  10.900 1015.10
9414523 20050110 03:12   0.000 228.000   0.000  10.500  10.900 1015.20
9414523 20050110 03:18   0.000 236.000   0.000  10.500  11.000 1015.30
9414523 20050110 03:24   0.000 230.000   0.000  10.300  11.000 1015.40
9414523 20050110 03:30   0.000 216.000   0.000  10.100  11.000 1015.40
9414523 20050110 03:36   0.000 227.000   0.000  10.100  10.900 1015.40
9414523 20050110 03:42   0.000 216.000   0.000  10.000  10.900 1015.40
9414523 20050110 03:48   0.000 176.000   0.000  10.000  10.900 1015.30
9414523 20050110 03:54   0.000 167.000   0.000  10.000  10.900 1015.50
9414523 20050110 04:00   0.000 175.000   0.000   9.800  10.900 1015.70
9414523 20050110 04:06   0.000 190.000   0.000   9.600  10.900 1015.70
9414523 20050110 04:12   0.000 178.000   0.000   9.300  10.900 1015.70
9414523 20050110 04:18   0.000 184.000   0.000   9.200  10.900 1015.70
9414523 20050110 04:24   0.000 230.000   0.000   9.300  10.900 1015.80
9414523 20050110 04:30   0.000 225.000   0.000   9.200  10.800 1015.70
9414523 20050110 04:36   0.000 199.000   0.000   9.100  10.800 1015.90
9414523 20050110 04:42   0.000 214.000   0.000   9.000  10.800 1016.00
9414523 20050110 04:48   0.000 214.000   0.000   8.900  10.800 1016.00
9414523 20050110 04:54   0.000 174.000   0.000   9.000  10.800 1016.00
9414523 20050110 05:00   0.000 148.000   0.000   8.700  10.800 1016.00
9414523 20050110 05:06   0.000 208.000   0.000   8.700  10.700 1016.10
9414523 20050110 05:12   0.000 214.000   0.000   8.600  10.700 1016.30
9414523 20050110 05:18   0.000 176.000   0.000   8.500  10.700 1016.30
9414523 20050110 05:24                                                
9414523 20050110 05:30   0.000 169.000   0.000   8.300  10.700 1016.50
9414523 20050110 05:36   0.000 181.000   0.000   8.200  10.700 1016.60
9414523 20050110 05:42   0.000 145.000   0.000   8.100  10.700 1016.70
9414523 20050110 05:48   0.300 153.000   1.600   8.000  10.700 1016.70
9414523 20050110 05:54   0.000 155.000   0.000   7.900  10.700 1016.70
9414523 20050110 06:00   0.000 168.000   0.000   7.900  10.700 1016.80
9414523 20050110 06:06   0.000 144.000   0.000   7.900  10.700 1016.80
9414523 20050110 06:12   0.000 158.000   0.000   7.900  10.700 1016.90
9414523 20050110 06:18   0.000 170.000   0.000   7.800  10.700 1017.00
9414523 20050110 06:24   0.100 181.000   1.200   7.700  10.700 1017.00
9414523 20050110 06:30   0.000 191.000   1.300   7.700  10.700 1017.00
9414523 20050110 06:36   0.000 193.000   0.000   7.700  10.700 1017.10
9414523 20050110 06:42   0.000 185.000   0.000   7.700  10.700 1017.10
9414523 20050110 06:48   0.000 197.000   0.000   7.600  10.700 1017.30
9414523 20050110 06:54   0.000 199.000   0.000   7.500  10.700 1017.30
9414523 20050110 07:00   0.000 157.000   0.000   7.500  10.700 1017.20
9414523 20050110 07:06   0.000 154.000   0.000   7.300  10.700 1017.10
9414523 20050110 07:12   0.000 157.000   0.000   7.200  10.700 1017.20
9414523 20050110 07:18   0.000 153.000   0.000   7.300  10.700 1017.20
9414523 20050110 07:24   0.000 154.000   0.000   7.300  10.700 1017.10
9414523 20050110 07:30   0.000 182.000   0.000   7.300  10.700 1017.20
9414523 20050110 07:36   0.000 178.000   0.000   7.200  10.700 1017.10
9414523 20050110 07:42   0.000 183.000   0.000   7.200  10.700 1017.10
9414523 20050110 07:48   0.000 193.000   0.000   7.100  10.700 1017.10
9414523 20050110 07:54   0.000 206.000   0.000   7.000  10.700 1017.20
9414523 20050110 08:00   0.000 230.000   0.000   7.200  10.700 1017.30
9414523 20050110 08:06   0.000 229.000   0.000   7.100  10.700 1017.30
9414523 20050110 08:12   0.000 191.000   0.000   7.000  10.700 1017.30
9414523 20050110 08:18                                                
9414523 20050110 08:24   0.000 193.000   0.000   7.100  10.700 1017.30
9414523 20050110 08:30   0.000 189.000   0.000   7.100  10.700 1017.30
9414523 20050110 08:36   0.000 106.000   0.000   7.000  10.700 1017.30
9414523 20050110 08:42   0.000 234.000   0.000   7.200  10.700 1017.30
9414523 20050110 08:48   0.000 195.000   0.000   7.000  10.700 1017.40
9414523 20050110 08:54   0.000 183.000   0.000   7.000  10.700 1017.20
9414523 20050110 09:00   0.000 197.000   0.000   6.900  10.700 1017.20
9414523 20050110 09:06   0.000 212.000   0.000   6.900  10.700 1017.40
9414523 20050110 09:12                                                
9414523 20050110 09:18   0.000 138.000   0.000   6.900  10.700 1017.30
9414523 20050110 09:24   0.000 165.000   0.000   6.900  10.700 1017.30
9414523 20050110 09:30   0.000 172.000   0.000   6.900  10.700 1017.30
9414523 20050110 09:36   0.000 154.000   0.000   7.000  10.700 1017.40
9414523 20050110 09:42   0.000 174.000   0.000   7.000  10.700 1017.60
9414523 20050110 09:48   0.000 192.000   0.000   7.100  10.700 1017.70
9414523 20050110 09:54   0.000 184.000   0.000   7.200  10.700 1017.60
9414523 20050110 10:00   0.000 287.000   0.000   7.300  10.700 1017.70
9414523 20050110 10:06   0.000 277.000   0.000   7.400  10.700 1017.60
9414523 20050110 10:12   0.000 243.000   0.000   7.600  10.700 1017.70
9414523 20050110 10:18   0.000 290.000   0.000   7.500  10.700 1017.50
9414523 20050110 10:24   0.000 292.000   0.000   7.300  10.700 1017.50
9414523 20050110 10:30   0.000 314.000   0.000   7.200  10.700 1017.40
9414523 20050110 10:36   0.000 314.000   0.000   7.000  10.700 1017.30
9414523 20050110 10:42   0.000 298.000   0.000   7.100  10.700 1017.30
9414523 20050110 10:48   0.000 232.000   0.000   7.100  10.700 1017.10
9414523 20050110 10:54   0.000 188.000   0.000   7.100  10.700 1017.10
9414523 20050110 11:00   0.000 181.000   0.000   7.100  10.700 1017.00
9414523 20050110 11:06                                                
