San Francisco, CA 	
Station ID: 9414290	
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
Data%:  StnDtm     GMT  99.226  99.226  99.226  98.988   0.000  99.137  
Maximum:                 9.900 359.000  14.000  13.600   0.000 1027.10  
Minimum:                 0.000   0.000   0.000   5.400   0.000 991.100  
------- -------- ----- ------- ------- ------- ------- ------- ------- 
9414290 20050107 16:12   7.300  53.000  11.300  10.100         994.500
9414290 20050107 16:18   6.400  54.000   8.400  10.100         994.200
9414290 20050107 16:24   5.300  57.000   8.600  10.100         993.900
9414290 20050107 16:30   5.100  55.000   7.100  10.100         994.000
9414290 20050107 16:36   5.600  53.000   9.100  10.100         994.000
9414290 20050107 16:42   3.600  74.000   6.800  10.100         993.800
9414290 20050107 16:48   3.700  55.000   6.300  10.100         993.500
9414290 20050107 16:54   4.200  61.000   6.600  10.200         993.400
9414290 20050107 17:00   5.200  60.000   7.500  10.200         993.400
9414290 20050107 17:06   5.000  62.000   7.800  10.300         993.400
9414290 20050107 17:12   5.000  60.000   8.800  10.300         993.400
9414290 20050107 17:18   5.900  54.000   9.000  10.300         993.400
9414290 20050107 17:24   5.200  54.000   8.000  10.400         993.200
9414290 20050107 17:30   5.500  60.000   9.300  10.500         993.200
9414290 20050107 17:36   5.700  57.000   8.500  10.600         993.100
9414290 20050107 17:42   4.500  62.000   8.000  10.600         993.100
9414290 20050107 17:48   5.900  55.000   8.600  10.700         993.000
9414290 20050107 17:54   6.900  61.000   9.100  10.700         993.000
9414290 20050107 18:00   4.700  65.000   9.200  10.700         993.000
9414290 20050107 18:06   5.900  55.000   7.600  10.700         992.800
9414290 20050107 18:12   6.100  61.000   8.500  10.600         992.600
9414290 20050107 18:18   5.000  54.000   8.100  10.600         992.500
9414290 20050107 18:24   6.000  59.000   8.900  10.600         992.300
9414290 20050107 18:30   6.400  51.000   9.200  10.600         992.400
9414290 20050107 18:36   4.500  51.000   7.700  10.700         992.400
9414290 20050107 18:42   6.300  52.000   8.300  10.700         992.400
9414290 20050107 18:48   7.500  54.000  11.600  10.800         992.400
9414290 20050107 18:54   6.600  51.000   9.900  10.800         992.500
9414290 20050107 19:00   6.700  57.000   9.900  10.900         992.300
9414290 20050107 19:06   6.500  57.000   9.500  10.800         992.100
9414290 20050107 19:12   5.700  65.000   8.800  10.800         992.000
9414290 20050107 19:18   5.900  51.000   7.800  10.800         991.800
9414290 20050107 19:24   5.400  64.000   8.500  10.900         991.400
9414290 20050107 19:30   5.800  68.000   9.900  10.900         991.400
9414290 20050107 19:36   4.700  64.000   8.200  11.000         991.400
9414290 20050107 19:42   5.500  78.000   9.500  11.000         991.300
9414290 20050107 19:48   3.600  79.000   6.000  11.000         991.200
9414290 20050107 19:54   4.500  78.000   9.500  11.000         991.400
9414290 20050107 20:00   4.300  66.000   8.400  11.000         991.300
9414290 20050107 20:06   3.000  82.000   6.300  11.000         991.300
9414290 20050107 20:12   3.700  65.000   5.800  11.000         991.300
9414290 20050107 20:18   3.500  56.000   6.100  11.100         991.200
9414290 20050107 20:24   2.800  94.000   6.400  11.200         991.200
9414290 20050107 20:30   2.800  94.000   4.100  11.200         991.200
9414290 20050107 20:36   4.000 122.000   7.000  12.500         991.300
9414290 20050107 20:42   3.100 139.000   6.000  13.000         991.100
9414290 20050107 20:48   3.400 139.000   6.400  13.200         991.300
9414290 20050107 20:54   4.300 145.000  11.000  13.100         991.400
9414290 20050107 21:00   5.300 151.000  11.700  12.900         991.500
9414290 20050107 21:06   6.400 158.000  11.200  12.900         991.600
9414290 20050107 21:12   5.000 169.000  11.600  12.700         991.800
9414290 20050107 21:18   6.400 166.000  10.200  12.600         992.000
9414290 20050107 21:24   5.300 200.000  10.700  12.400         992.200
9414290 20050107 21:30   4.500 194.000   9.900  12.500         992.400
9414290 20050107 21:36   3.300 196.000  10.300  12.600         992.700
9414290 20050107 21:42   3.200 160.000   7.900  12.600         992.700
9414290 20050107 21:48   6.700 205.000  11.900  12.600         993.100
9414290 20050107 21:54   6.800 200.000  12.800  11.900         993.400
9414290 20050107 22:00   5.100 208.000  10.200  11.600         993.900
9414290 20050107 22:06   4.900 202.000  10.500  11.500         994.200
9414290 20050107 22:12   4.800 191.000  13.000  11.500         994.500
9414290 20050107 22:18   6.900 190.000  13.200  11.500         994.500
9414290 20050107 22:24   6.100 196.000  12.900  11.400         995.000
9414290 20050107 22:30   5.000 189.000  10.800  11.400         995.200
9414290 20050107 22:36   6.900 197.000  14.000  11.400         995.500
9414290 20050107 22:42   4.800 203.000  12.600  11.300         995.700
9414290 20050107 22:48   4.400 201.000   8.400  11.400         996.000
9414290 20050107 22:54   5.700 182.000  11.100  11.400         996.000
9414290 20050107 23:00   4.700 200.000  12.600  11.100         996.300
9414290 20050107 23:06   4.200 203.000   9.700  10.800         996.800
9414290 20050107 23:12   4.700 193.000   8.000  10.800         997.000
9414290 20050107 23:18   3.200 189.000   7.900  11.100         997.200
9414290 20050107 23:24   5.200 177.000   8.300  11.200         997.300
9414290 20050107 23:30   6.900 203.000  10.700  10.600         997.900
9414290 20050107 23:36   5.700 202.000  10.400  10.600         997.900
9414290 20050107 23:42   2.500 185.000   5.300  10.400         998.100
9414290 20050107 23:48   3.500 180.000  10.300  10.700         998.200
9414290 20050107 23:54   4.100 170.000   9.600  11.000         998.400
9414290 20050108 00:00   3.500 177.000   7.000  11.200         998.600
9414290 20050108 00:06   4.600 181.000   6.900  11.200         998.600
9414290 20050108 00:12   3.300 182.000   6.300  11.300         998.700
9414290 20050108 00:18   3.700 172.000   7.200  11.300         999.100
9414290 20050108 00:24   3.400 160.000   9.400  11.300         999.100
9414290 20050108 00:30   4.700 158.000   8.600  11.300         999.300
9414290 20050108 00:36   3.000 180.000   8.600  11.300         999.300
9414290 20050108 00:42   2.700 176.000   5.000  11.200         999.800
9414290 20050108 00:48   5.800 207.000  10.400  11.200         999.800
9414290 20050108 00:54   3.800 194.000   7.900  10.100         1000.20
9414290 20050108 01:00   4.500 208.000   8.800   9.800         1000.40
9414290 20050108 01:06   3.400 200.000   6.400   9.900         1000.50
9414290 20050108 01:12   0.500 190.000   6.100   9.900         1000.70
9414290 20050108 01:18   3.300 182.000   6.500   9.900         1001.00
9414290 20050108 01:24   3.300 147.000   4.900   9.900         1001.20
9414290 20050108 01:30   2.600 139.000   5.600   9.900         1001.30
9414290 20050108 01:36   2.200 139.000   5.800   9.800         1001.50
9414290 20050108 01:42   2.000 137.000   4.900   9.800         1001.70
9414290 20050108 01:48   3.900 158.000   6.100   9.800         1001.70
9414290 20050108 01:54   1.300 149.000   4.200   9.900         1001.80
9414290 20050108 02:00   3.100 153.000   4.900   9.900         1002.00
9414290 20050108 02:06   3.700 206.000   7.000   9.900         1002.20
9414290 20050108 02:12   4.400 159.000   7.100   9.600         1002.20
9414290 20050108 02:18   2.000 140.000   4.200   9.400         1002.30
9414290 20050108 02:24   2.300 118.000   5.000   9.400         1002.40
9414290 20050108 02:30   4.400 159.000   7.100   9.500         1002.50
9414290 20050108 02:36   3.700 150.000   4.600   9.700         1002.50
9414290 20050108 02:42   2.000 131.000   4.000   9.700         1002.80
9414290 20050108 02:48   0.800 125.000   3.700   9.800         1002.80
9414290 20050108 02:54   2.800 120.000   4.500   9.900         1002.80
9414290 20050108 03:00   2.300 122.000   4.700   9.800         1002.80
9414290 20050108 03:06   2.000 152.000   6.500   9.700         1002.90
9414290 20050108 03:12   0.800 140.000   4.000   9.700         1002.90
9414290 20050108 03:18   2.000 160.000   5.300   9.700         1002.90
9414290 20050108 03:24   3.600 138.000   5.900  10.000         1003.00
9414290 20050108 03:30   3.600 146.000   6.100  10.100         1003.00
9414290 20050108 03:36   2.300 144.000   4.600  10.100         1003.00
9414290 20050108 03:42   2.700 154.000   6.400  10.100         1003.10
9414290 20050108 03:48   3.100 152.000   5.700  10.300         1003.20
9414290 20050108 03:54   3.800 156.000   5.700  10.300         1003.20
9414290 20050108 04:00   2.700 146.000   6.900  10.300         1003.30
9414290 20050108 04:06   3.100 156.000   4.900  10.300         1003.20
9414290 20050108 04:12   3.000 148.000   5.200  10.300         1003.20
9414290 20050108 04:18   2.400 138.000   4.100  10.300         1003.40
9414290 20050108 04:24   2.700 145.000   4.000  10.400         1003.60
9414290 20050108 04:30   2.400 150.000   5.800  10.500         1003.60
9414290 20050108 04:36   2.500 155.000   6.700  10.500         1003.70
9414290 20050108 04:42   3.000 170.000   5.900  10.500         1003.70
9414290 20050108 04:48   3.800 145.000   5.600  10.600         1003.80
9414290 20050108 04:54   4.500 163.000   7.500  10.700         1003.90
9414290 20050108 05:00   4.300 161.000   9.800  10.600         1004.00
9414290 20050108 05:06   3.400 158.000   7.700  10.700         1004.00
9414290 20050108 05:12   4.200 153.000   7.800  10.700         1004.10
9414290 20050108 05:18   5.300 154.000   7.300  10.300         1004.20
9414290 20050108 05:24   2.800 192.000   6.600   9.600         1004.20
9414290 20050108 05:30   3.600 180.000   6.300   9.700         1004.30
9414290 20050108 05:36   3.700 189.000   7.900   9.900         1004.50
9414290 20050108 05:42   3.300 165.000   7.000  10.100         1004.60
9414290 20050108 05:48   4.800 170.000  10.100  10.100         1004.60
9414290 20050108 05:54   4.100 147.000   6.600  10.100         1004.60
9414290 20050108 06:00   3.200 170.000   5.200  10.200         1004.60
9414290 20050108 06:06   3.200 155.000   7.200  10.400         1004.60
9414290 20050108 06:12   5.500 158.000   9.600  10.300         1004.60
9414290 20050108 06:18   4.900 152.000   8.700  10.400         1004.60
9414290 20050108 06:24   4.000 125.000   6.600  10.300         1004.60
9414290 20050108 06:30   3.500 160.000   5.700  10.500         1004.60
9414290 20050108 06:36   2.400 156.000   7.800  10.500         1004.60
9414290 20050108 06:42   2.400 154.000   4.400  10.500         1004.80
9414290 20050108 06:48   1.500 137.000   3.700  10.500         1004.90
9414290 20050108 06:54   3.100 143.000   6.500  10.700         1005.00
9414290 20050108 07:00   4.000 134.000   5.600  10.700         1005.00
9414290 20050108 07:06   3.500 135.000   7.700  10.800         1005.10
9414290 20050108 07:12   4.500 165.000   8.400  10.800         1005.00
9414290 20050108 07:18   3.300 171.000   7.000  10.200         1005.10
9414290 20050108 07:24   1.600 161.000   6.800  10.100         1005.20
9414290 20050108 07:30   2.000 139.000   4.800  10.200         1005.20
9414290 20050108 07:36   2.600 152.000   8.100  10.500         1005.30
9414290 20050108 07:42   3.800 151.000   7.100  10.500         1005.30
9414290 20050108 07:48   3.900 156.000   5.900  10.500         1005.40
9414290 20050108 07:54   3.400 164.000   6.300  10.600         1005.50
9414290 20050108 08:00   3.700 146.000   7.000  10.600         1005.50
9414290 20050108 08:06   4.300 151.000   7.100  10.600         1005.40
9414290 20050108 08:12   2.400 134.000   9.400  10.300         1005.30
9414290 20050108 08:18                                                
9414290 20050108 08:24   3.000 120.000   7.700   9.900         1005.30
9414290 20050108 08:30   3.800 120.000   6.200   9.900         1005.40
9414290 20050108 08:36   3.600 126.000   6.500  10.000         1005.40
9414290 20050108 08:42   1.400 144.000   6.400  10.100         1005.30
9414290 20050108 08:48   1.800 139.000   6.100  10.200         1005.30
9414290 20050108 08:54   2.800 155.000   6.500  10.500         1005.20
9414290 20050108 09:00   3.400 137.000   5.700  10.500         1005.30
9414290 20050108 09:06   3.500 135.000   5.700  10.600         1005.20
9414290 20050108 09:12   2.700 151.000   7.300  10.700         1005.30
9414290 20050108 09:18   2.800 154.000   7.800  10.800         1005.50
9414290 20050108 09:24   5.100 123.000   7.400  10.400         1005.50
9414290 20050108 09:30   4.000 102.000   8.400   9.900         1005.70
9414290 20050108 09:36   4.500 116.000   7.700   9.600         1005.70
9414290 20050108 09:42   3.400 111.000   5.100   9.600         1005.80
9414290 20050108 09:48   3.600 120.000   5.900   9.900         1005.80
9414290 20050108 09:54   3.700 131.000   5.500  10.100         1005.90
9414290 20050108 10:00   2.200 127.000   6.000  10.400         1005.90
9414290 20050108 10:06   4.100 129.000   7.100  10.800         1005.90
9414290 20050108 10:12   3.600 153.000   7.600  11.000         1006.00
9414290 20050108 10:18   3.600 171.000   7.600  11.100         1006.00
9414290 20050108 10:24   2.100 157.000   4.500  11.000         1005.90
9414290 20050108 10:30   3.600 150.000   7.800  11.000         1006.00
9414290 20050108 10:36   5.100 147.000   8.900  11.000         1006.00
9414290 20050108 10:42   4.200 140.000   8.200  10.700         1006.20
9414290 20050108 10:48   3.900 128.000   6.900  10.700         1006.20
9414290 20050108 10:54   4.500 126.000   6.900   9.900         1006.40
9414290 20050108 11:00   5.000 121.000   8.900   9.700         1006.60
9414290 20050108 11:06   3.700 112.000   5.600   9.700         1006.50
9414290 20050108 11:12   3.700 119.000   6.400   9.700         1006.50
9414290 20050108 11:18   2.800 119.000   4.400  10.100         1006.50
9414290 20050108 11:24   3.500 115.000   5.200  10.400         1006.50
9414290 20050108 11:30   5.200 142.000   9.500  10.400         1006.50
9414290 20050108 11:36   4.300 147.000   8.200  11.000         1006.70
9414290 20050108 11:42   5.400 149.000   7.800  11.000         1006.70
9414290 20050108 11:48   2.900 165.000   7.300  11.100         1006.60
9414290 20050108 11:54   2.900 152.000   5.500  11.000         1006.40
9414290 20050108 12:00   3.700 179.000   6.600  11.000         1006.40
9414290 20050108 12:06   1.100 140.000   6.200  11.000         1006.40
9414290 20050108 12:12   3.400 159.000   5.600                 1006.40
9414290 20050108 12:18   4.200 154.000   6.600  11.000         1006.40
9414290 20050108 12:24   3.100 156.000   7.000  11.000         1006.40
9414290 20050108 12:30   2.500 138.000   6.300  11.000         1006.40
9414290 20050108 12:36   3.400 132.000   6.300  10.900         1006.50
9414290 20050108 12:42   2.300 149.000   5.000  10.900         1006.50
9414290 20050108 12:48   3.800 151.000   7.500  11.000         1006.50
9414290 20050108 12:54   4.700 151.000   7.500  11.000         1006.50
9414290 20050108 13:00   3.700 160.000   6.400  11.000         1006.50
9414290 20050108 13:06   3.000 155.000   5.700  11.000         1006.50
9414290 20050108 13:12   3.900 154.000   7.000  10.900         1006.50
9414290 20050108 13:18   3.500 159.000   5.700  10.900         1006.40
9414290 20050108 13:24   2.900 160.000   4.100  10.900         1006.40
9414290 20050108 13:30   1.800 154.000   6.100  10.900         1006.50
9414290 20050108 13:36   2.600 145.000   4.400  10.900         1006.50
9414290 20050108 13:42   2.500 134.000   4.300  10.900         1006.50
9414290 20050108 13:48   2.400 168.000   3.700  10.900         1006.50
9414290 20050108 13:54   3.600 156.000   5.200  10.900         1006.60
9414290 20050108 14:00   2.300 161.000   4.300  10.800         1006.80
9414290 20050108 14:06   3.400 202.000   6.500  10.800         1006.80
9414290 20050108 14:12   1.100 209.000   4.300  10.100         1006.90
9414290 20050108 14:18   1.900 136.000   3.000   9.900         1006.80
9414290 20050108 14:24   2.200 172.000   3.700  10.000         1006.70
9414290 20050108 14:30   0.200 155.000   3.300  10.100         1006.60
9414290 20050108 14:36   0.500  90.000   3.100  10.100         1006.60
9414290 20050108 14:42   2.600 118.000   3.300  10.100         1006.60
9414290 20050108 14:48   3.000 123.000   5.400  10.100         1006.80
9414290 20050108 14:54   2.300 109.000   3.200  10.000         1006.70
9414290 20050108 15:00   1.500 130.000   3.000  10.000         1006.80
9414290 20050108 15:06   2.400 100.000   5.300  10.000         1006.90
9414290 20050108 15:12   3.800 114.000   5.500  10.000         1006.80
9414290 20050108 15:18   3.600 112.000   6.400  10.000         1006.80
9414290 20050108 15:24   2.900 120.000   4.900  10.000         1006.80
9414290 20050108 15:30   2.900 117.000   4.900   9.900         1006.70
9414290 20050108 15:36   3.000 114.000   6.200   9.700         1006.50
9414290 20050108 15:42   3.600 122.000   4.700   9.700         1006.50
9414290 20050108 15:48   2.900 109.000   4.800   9.600         1006.50
9414290 20050108 15:54   3.700 130.000   5.000   9.600         1006.40
9414290 20050108 16:00   3.700 113.000   5.400   9.600         1006.50
9414290 20050108 16:06   2.500 111.000   5.400   9.600         1006.50
9414290 20050108 16:12   2.400  95.000   4.400   9.600         1006.50
9414290 20050108 16:18   2.000  84.000   3.800  10.400         1006.60
9414290 20050108 16:24   1.500  96.000   3.200  10.900         1006.70
9414290 20050108 16:30   0.600  80.000   2.600  11.200         1006.70
9414290 20050108 16:36   0.200  73.000   2.300  11.600         1006.90
9414290 20050108 16:42   0.900  67.000   2.100  11.600         1006.90
9414290 20050108 16:48   1.100  85.000   2.400  11.700         1007.00
9414290 20050108 16:54   3.700  69.000   4.400  11.600         1007.00
9414290 20050108 17:00   2.400  76.000   4.100  10.800         1006.90
9414290 20050108 17:06   3.400  67.000   4.900  10.600         1007.00
9414290 20050108 17:12   3.200  65.000   4.700  10.400         1007.10
9414290 20050108 17:18   3.600  68.000   4.700  10.200         1007.30
9414290 20050108 17:24   3.300  69.000   4.400   9.900         1007.30
9414290 20050108 17:30   2.500  66.000   4.300   9.900         1007.30
9414290 20050108 17:36   1.700  75.000   3.500  10.200         1007.30
9414290 20050108 17:42   0.900 103.000   3.000  10.400         1007.30
9414290 20050108 17:48   1.000  84.000   2.600  10.400         1007.30
9414290 20050108 17:54   2.200 115.000   5.300  10.600         1007.50
9414290 20050108 18:00   2.000 111.000   4.100  10.700         1007.50
9414290 20050108 18:06   2.400 123.000   4.100  10.700         1007.70
9414290 20050108 18:12   0.800 118.000   4.400  10.700         1007.60
9414290 20050108 18:18   2.300 106.000   4.700  10.600         1007.70
9414290 20050108 18:24   2.000 144.000   5.100  10.600         1007.60
9414290 20050108 18:30   3.200  91.000   4.700  10.700         1007.60
9414290 20050108 18:36   1.100 132.000   3.600  10.700         1007.60
9414290 20050108 18:42   0.500 128.000   2.400  10.700         1007.40
9414290 20050108 18:48   2.500 130.000   5.100  10.700         1007.60
9414290 20050108 18:54   3.700 103.000   5.500  10.400         1007.40
9414290 20050108 19:00   4.200 100.000   6.800  10.100         1007.50
9414290 20050108 19:06   3.500  95.000   5.900  10.000         1007.50
9414290 20050108 19:12   3.800 109.000   7.400   9.900         1007.50
9414290 20050108 19:18   1.500 115.000   7.400  10.000         1007.40
9414290 20050108 19:24   2.100 155.000   4.700  10.100         1007.20
9414290 20050108 19:30   0.500 111.000   4.400  10.100         1007.20
9414290 20050108 19:36   0.500 115.000   2.900  10.100         1007.20
9414290 20050108 19:42   0.100  88.000   1.800  10.100         1007.20
9414290 20050108 19:48   0.600 344.000   1.800  10.100         1007.00
9414290 20050108 19:54   3.400 102.000   6.800  10.600         1006.90
9414290 20050108 20:00   3.500 127.000   6.700  10.800         1006.80
9414290 20050108 20:06   3.100 120.000   4.500  11.000         1006.80
9414290 20050108 20:12   3.500 126.000   6.800  11.000         1006.80
9414290 20050108 20:18   5.300 122.000   9.000  11.000         1006.70
9414290 20050108 20:24   1.900 139.000   6.500  10.800         1006.70
9414290 20050108 20:30   2.700 134.000   7.100  10.600         1006.60
9414290 20050108 20:36   2.800 141.000   6.300  10.400         1006.80
9414290 20050108 20:42   3.900 145.000   6.400  10.400         1006.80
9414290 20050108 20:48   3.500 148.000   7.000  10.000         1006.50
9414290 20050108 20:54   3.000 119.000   5.100   9.600         1006.50
9414290 20050108 21:00   1.800 170.000   5.100   9.600         1006.40
9414290 20050108 21:06   1.900 169.000   3.600   9.600         1006.40
9414290 20050108 21:12   1.800 150.000   3.800   9.600         1006.40
9414290 20050108 21:18   0.600 145.000   5.400   9.700         1006.20
9414290 20050108 21:24   2.100 156.000   4.200   9.900         1006.30
9414290 20050108 21:30   2.500 142.000   5.300   9.900         1006.30
9414290 20050108 21:36   2.800 159.000   5.800  10.000         1006.30
9414290 20050108 21:42   2.500 142.000   5.100  10.200         1006.20
9414290 20050108 21:48   2.900 155.000   4.900  10.200         1006.20
9414290 20050108 21:54   4.000 137.000   7.300  10.800         1006.20
9414290 20050108 22:00   4.300 117.000   7.500  11.100         1006.20
9414290 20050108 22:06   2.400 133.000   6.900  11.100         1006.20
9414290 20050108 22:12   4.900 138.000   7.400  11.200         1006.30
9414290 20050108 22:18   3.500 113.000   7.100  11.100         1006.30
9414290 20050108 22:24   5.600 124.000   7.700  11.100         1006.40
9414290 20050108 22:30   4.100 126.000   7.400  10.900         1006.50
9414290 20050108 22:36   5.000 121.000   8.000  10.900         1006.50
9414290 20050108 22:42   4.300 120.000   7.800  10.800         1006.60
9414290 20050108 22:48   4.200 125.000   6.700  10.500         1006.60
9414290 20050108 22:54   3.800 117.000   6.800  10.500         1006.60
9414290 20050108 23:00   4.900 122.000   7.700  10.700         1006.70
9414290 20050108 23:06   3.200 119.000   7.400  10.800         1006.80
9414290 20050108 23:12   2.500 107.000   6.000  11.000         1006.70
9414290 20050108 23:18   3.300 138.000   6.700  11.000         1006.70
9414290 20050108 23:24   3.200 135.000   6.600  11.100         1006.60
9414290 20050108 23:30   4.000 136.000   7.300  11.400         1006.80
9414290 20050108 23:36   4.400 150.000   9.100  11.400         1006.80
9414290 20050108 23:42   5.100 146.000   8.900  11.400         1006.80
9414290 20050108 23:48   3.400 131.000   7.900  11.200         1007.20
9414290 20050108 23:54   2.600 132.000   7.700  11.400         1007.30
9414290 20050109 00:00   4.400 132.000   8.300  11.300         1007.30
9414290 20050109 00:06   4.300 133.000   7.000  11.300         1007.40
9414290 20050109 00:12   3.600 137.000   6.900  11.300         1007.70
9414290 20050109 00:18   6.200 143.000  10.600  11.300         1007.70
9414290 20050109 00:24   4.300 140.000   9.300  11.000         1007.80
9414290 20050109 00:30   4.600 128.000   6.400  11.000         1007.80
9414290 20050109 00:36   3.900 123.000   6.800  11.000         1007.90
9414290 20050109 00:42   2.900 110.000   8.400  11.000         1008.00
9414290 20050109 00:48   3.300 143.000   5.800  11.000         1008.00
9414290 20050109 00:54   3.600 123.000   6.700  11.100         1008.10
9414290 20050109 01:00   2.800 128.000   6.000  11.000         1008.30
9414290 20050109 01:06   3.400 120.000   4.700  11.000         1008.30
9414290 20050109 01:12   4.900 165.000   8.500  11.100         1008.20
9414290 20050109 01:18   4.100 161.000  10.700  11.000         1008.30
9414290 20050109 01:24   6.700 172.000   9.900  10.900         1008.50
9414290 20050109 01:30   4.700 139.000   8.600  10.900         1008.50
9414290 20050109 01:36   4.400 138.000   7.100  10.900         1008.50
9414290 20050109 01:42   3.200 121.000   6.800  10.900         1008.60
9414290 20050109 01:48   2.900 123.000   6.900  10.800         1008.80
9414290 20050109 01:54   4.400 138.000   7.100  10.800         1008.80
9414290 20050109 02:00   3.900 135.000   6.400  11.100         1009.00
9414290 20050109 02:06   3.100 140.000   5.900  11.200         1009.00
9414290 20050109 02:12   5.300 154.000   8.500  11.200         1009.00
9414290 20050109 02:18   3.700 160.000   5.500  11.400         1009.10
9414290 20050109 02:24   3.800 134.000   7.000  11.500         1009.10
9414290 20050109 02:30   2.600 141.000   5.200  11.500         1009.20
9414290 20050109 02:36   3.400 152.000   7.700  11.500         1009.30
9414290 20050109 02:42   3.700 140.000   6.700  11.400         1009.40
9414290 20050109 02:48   1.600 147.000   7.600  11.500         1009.50
9414290 20050109 02:54   2.900 155.000   6.300  11.400         1009.80
9414290 20050109 03:00   1.300 135.000   5.900  11.400         1009.80
9414290 20050109 03:06   3.000 117.000   6.200  11.500         1009.90
9414290 20050109 03:12   2.200 139.000   5.600  11.400         1010.10
9414290 20050109 03:18   3.400 150.000   5.700  11.500         1010.10
9414290 20050109 03:24   3.100 129.000   6.400  11.500         1010.20
9414290 20050109 03:30   3.300 135.000   5.200  11.600         1010.20
9414290 20050109 03:36   4.100 142.000   6.700  11.600         1010.30
9414290 20050109 03:42   3.700 141.000   8.700  11.600         1010.30
9414290 20050109 03:48   2.800 118.000   4.900  11.700         1010.50
9414290 20050109 03:54   2.200 132.000   6.400  11.800         1010.50
9414290 20050109 04:00   2.900 159.000   6.300  11.900         1010.50
9414290 20050109 04:06   4.000 145.000   7.100  11.900         1010.60
9414290 20050109 04:12   3.700 143.000   7.500  11.900         1010.80
9414290 20050109 04:18   4.000 146.000   6.700  11.900         1010.80
9414290 20050109 04:24   2.400 167.000   6.800  11.900         1010.80
9414290 20050109 04:30   4.100 168.000   7.800  11.900         1011.00
9414290 20050109 04:36   4.100 155.000   8.600  11.900         1011.00
9414290 20050109 04:42   3.600 151.000   6.400                 1011.00
9414290 20050109 04:48   4.000 145.000   6.200  11.900         1011.10
9414290 20050109 04:54   3.600 116.000   5.400  11.700         1011.20
9414290 20050109 05:00   3.400 150.000   7.000  11.800         1011.20
9414290 20050109 05:06   0.900 132.000   6.000  11.800         1011.30
9414290 20050109 05:12   2.800 141.000   5.100  11.800         1011.40
9414290 20050109 05:18   2.400 136.000   5.400  11.800         1011.40
9414290 20050109 05:24   2.600 149.000   5.000  11.800         1011.70
9414290 20050109 05:30   2.000 123.000   3.600  11.700         1011.80
9414290 20050109 05:36   2.700 124.000   4.600  11.600         1011.90
9414290 20050109 05:42   2.300 148.000   4.000  11.500         1011.90
9414290 20050109 05:48   2.400 142.000   3.900  11.500         1011.90
9414290 20050109 05:54   0.700 148.000   4.600  11.500         1011.90
9414290 20050109 06:00   2.800 143.000   4.700  11.600         1012.00
9414290 20050109 06:06   2.900 128.000   4.400  11.600         1012.10
9414290 20050109 06:12   3.000 153.000   5.500  11.700         1012.30
9414290 20050109 06:18   1.400 166.000   4.900  11.600         1012.30
9414290 20050109 06:24   2.200 137.000   4.300  11.600         1012.30
9414290 20050109 06:30   1.900 137.000   4.100  11.600         1012.30
9414290 20050109 06:36   3.300 130.000   6.900  11.700         1012.40
9414290 20050109 06:42   3.500 138.000   5.800  11.500         1012.40
9414290 20050109 06:48   2.700 118.000   5.400  11.300         1012.50
9414290 20050109 06:54   2.100 104.000   4.100  11.200         1012.60
9414290 20050109 07:00   2.900 103.000   3.900  11.200         1012.80
9414290 20050109 07:06   2.300  90.000   3.200  11.000         1012.80
9414290 20050109 07:12   1.500  87.000   2.600  10.900         1012.90
9414290 20050109 07:18   1.500  90.000   2.900  10.900         1013.00
9414290 20050109 07:24   2.100  89.000   2.900  11.000         1013.00
9414290 20050109 07:30   1.700  87.000   3.000  11.000         1013.00
9414290 20050109 07:36   2.000  87.000   3.100  11.200         1013.20
9414290 20050109 07:42   1.700  95.000   3.200  11.200         1013.30
9414290 20050109 07:48   1.300  93.000   3.300  11.200         1013.30
9414290 20050109 07:54   1.100 106.000   2.600  11.300         1013.20
9414290 20050109 08:00   1.400  94.000   2.700  11.300         1013.30
9414290 20050109 08:06   1.800  77.000   3.100  11.300         1013.30
9414290 20050109 08:12   1.200  93.000   2.400  11.300         1013.30
9414290 20050109 08:18   1.600  94.000   2.500  11.300         1013.30
9414290 20050109 08:24   0.900 107.000   2.700  11.400         1013.30
9414290 20050109 08:30   1.100  88.000   2.100  11.300         1013.30
9414290 20050109 08:36   1.400  67.000   2.400  11.300         1013.30
9414290 20050109 08:42   0.500  92.000   2.200  11.300         1013.20
9414290 20050109 08:48   0.600 103.000   1.900  11.300         1013.30
9414290 20050109 08:54   1.300 122.000   2.600  11.300         1013.40
9414290 20050109 09:00   1.100 112.000   2.300  11.300         1013.40
9414290 20050109 09:06   0.800 104.000   2.000  11.500         1013.50
9414290 20050109 09:12   1.200  94.000   2.200  11.500         1013.60
9414290 20050109 09:18   1.400  77.000   2.600  11.300         1013.60
9414290 20050109 09:24   0.000  75.000   1.600  11.100         1013.60
9414290 20050109 09:30   0.700 115.000   2.000  11.200         1013.60
9414290 20050109 09:36   0.400  88.000   1.800  11.200         1013.60
9414290 20050109 09:42   0.000 107.000   1.400  11.100         1013.60
9414290 20050109 09:48   0.300  84.000   1.400  11.100         1013.60
9414290 20050109 09:54   0.000  73.000   1.600  11.100         1013.70
9414290 20050109 10:00   0.200  92.000   1.500  10.900         1013.70
