Alameda, CA 	
Station ID: 9414750	
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050108 08:18                                                
9414750 20050108 08:24   0.500 280.000   2.200  10.000  10.600 1006.40
9414750 20050108 08:30   2.800 273.000   3.900   9.800  10.600 1006.50
9414750 20050108 08:36   4.300 269.000   6.500   9.100  10.600 1006.50
9414750 20050108 08:42   2.000 263.000   4.100   9.100  10.700 1006.50
9414750 20050108 08:48   0.600 280.000   3.300   9.200  10.600 1006.40
9414750 20050108 08:54   1.500 282.000   2.900   9.400  10.600 1006.50
9414750 20050108 09:00   0.900 271.000   3.400   9.500  10.600 1006.50
9414750 20050108 09:06   2.100 279.000   3.500   9.600  10.600 1006.50
9414750 20050108 09:12   2.000 267.000   5.300   9.400  10.600 1006.50
9414750 20050108 09:18   2.500 231.000   4.400   9.200  10.600 1006.60
9414750 20050108 09:24   3.200 273.000   4.500   9.300  10.600 1006.70
9414750 20050108 09:30   3.400 277.000   5.200   9.400  10.600 1006.80
9414750 20050108 09:36   3.400 271.000   5.600   9.200  10.600 1006.80
9414750 20050108 09:42   3.400 269.000   5.100   9.300  10.600 1006.90
9414750 20050108 09:48   2.100 281.000   4.400   9.200  10.600 1006.80
9414750 20050108 09:54   1.400 276.000   3.500   9.100  10.600 1006.80
9414750 20050108 10:00   1.000 249.000   3.200   9.200  10.600 1007.00
9414750 20050108 10:06   1.800 218.000   5.800   9.300  10.600 1007.10
9414750 20050108 10:12   1.800 232.000   4.400   9.500  10.600 1007.20
9414750 20050108 10:18   2.700 216.000   5.800   9.700  10.600 1007.20
9414750 20050108 10:24   2.300 237.000   7.000   9.700  10.600 1007.20
9414750 20050108 10:30   4.000 200.000   7.000   9.500  10.600 1007.20
9414750 20050108 10:36   2.400 210.000   6.400   9.500  10.600 1007.20
9414750 20050108 10:42   1.900 259.000   5.900   9.500  10.600 1007.70
9414750 20050108 10:48   4.300 275.000   7.400   9.000  10.600 1007.70
9414750 20050108 10:54   2.500 275.000   5.300   9.100  10.600 1007.70
9414750 20050108 11:00   2.300 274.000   5.600   9.200  10.600 1007.80
9414750 20050108 11:06   1.500 247.000   5.100   9.100  10.600 1007.70
9414750 20050108 11:12   1.500 264.000   3.900   9.100  10.600 1007.70
9414750 20050108 11:18   1.000 268.000   4.200   9.300  10.600 1007.60
9414750 20050108 11:24   1.000 230.000   3.600   9.500  10.600 1007.60
9414750 20050108 11:30   2.800 240.000   7.100   9.700  10.600 1007.60
9414750 20050108 11:36   4.800 193.000   7.500   9.800  10.600 1007.60
9414750 20050108 11:42   3.900 184.000   5.900   9.400  10.600 1007.60
9414750 20050108 11:48   4.100 174.000   4.500   9.100  10.600 1007.50
9414750 20050108 11:54   4.700 183.000   5.500   9.200  10.600 1007.40
9414750 20050108 12:00   4.200 190.000   6.300   9.400  10.600 1007.50
9414750 20050108 12:06   4.400 183.000   5.900   9.700  10.600 1007.40
9414750 20050108 12:12   3.000 186.000   4.700          10.600 1007.30
9414750 20050108 12:18   0.600 267.000   3.100   9.700  10.600 1007.40
9414750 20050108 12:24   0.000 261.000   1.500   9.800  10.600 1007.30
9414750 20050108 12:30   0.600 278.000   3.000  10.100  10.600 1007.50
9414750 20050108 12:36   1.100 265.000   3.200  10.500  10.600 1007.50
9414750 20050108 12:42   1.500 264.000   3.200  10.600  10.600 1007.50
9414750 20050108 12:48   1.800 278.000   3.100  10.600  10.600 1007.50
9414750 20050108 12:54   1.900 273.000   3.400  10.600  10.600 1007.60
9414750 20050108 13:00   1.300 260.000   2.800  10.500  10.600 1007.50
9414750 20050108 13:06   0.700 256.000   2.500  10.500  10.600 1007.60
9414750 20050108 13:12   2.200 225.000   4.400  10.400  10.600 1007.40
9414750 20050108 13:18   6.200 195.000   7.700  10.200  10.600 1007.40
9414750 20050108 13:24   5.600 192.000   6.700  10.000  10.600 1007.40
9414750 20050108 13:30   4.800 200.000   7.100   9.900  10.600 1007.60
9414750 20050108 13:36   7.100 191.000   8.300   9.800  10.600 1007.70
9414750 20050108 13:42   5.300 178.000   7.200   9.500  10.600 1007.60
9414750 20050108 13:48   5.700 162.000   6.500   9.500  10.600 1007.50
9414750 20050108 13:54   6.200 161.000   6.700   9.400  10.600 1007.50
9414750 20050108 14:00   6.200 164.000   7.100   9.500  10.600 1007.70
9414750 20050108 14:06   8.300 180.000   9.100   9.300  10.600 1007.90
9414750 20050108 14:12   8.100 184.000   9.200   9.100  10.600 1007.80
9414750 20050108 14:18                                                
9414750 20050108 14:24   4.800 170.000   6.900   8.800  10.600 1007.60
9414750 20050108 14:30   5.000 170.000   5.500   8.900  10.600 1007.60
9414750 20050108 14:36   5.100 170.000   6.200   8.900  10.600 1007.60
9414750 20050108 14:42   5.300 180.000   5.900   9.100  10.600 1007.80
9414750 20050108 14:48   5.000 178.000   5.800   9.200  10.600 1007.70
9414750 20050108 14:54   4.700 185.000   5.800   9.200  10.600 1007.80
9414750 20050108 15:00   5.500 188.000   6.100   9.200  10.600 1007.80
9414750 20050108 15:06   5.300 185.000   6.500   9.400  10.600 1007.90
9414750 20050108 15:12   5.400 192.000   6.700   9.400  10.600 1007.80
9414750 20050108 15:18   4.300 197.000   6.200   9.400  10.600 1007.70
9414750 20050108 15:24   5.800 185.000   6.400   9.400  10.600 1007.60
9414750 20050108 15:30   5.900 179.000   6.700   9.300  10.600 1007.70
9414750 20050108 15:36   6.300 166.000   6.900   9.300  10.600 1007.70
9414750 20050108 15:42   6.200 160.000   7.000   9.400  10.600 1007.50
9414750 20050108 15:48   6.300 151.000   6.800   9.600  10.600 1007.50
9414750 20050108 15:54   6.300 155.000   7.400   9.700  10.600 1007.50
9414750 20050108 16:00   5.800 153.000   7.200   9.800  10.600 1007.50
9414750 20050108 16:06   6.300 155.000   7.200   9.700  10.600 1007.50
9414750 20050108 16:12   6.300 148.000   7.500   9.700  10.600 1007.50
9414750 20050108 16:18   6.300 127.000   7.900   9.100  10.600 1007.60
9414750 20050108 16:24   6.900 127.000   7.900   8.900  10.600 1007.70
9414750 20050108 16:30   5.800 127.000   7.400   9.000  10.600 1007.80
9414750 20050108 16:36   4.100 133.000   6.000   9.200  10.600 1007.90
9414750 20050108 16:42   5.900 125.000   7.000   9.300  10.600 1007.80
9414750 20050108 16:48   5.700 129.000   6.800   9.300  10.600 1007.90
9414750 20050108 16:54   5.500 129.000   6.900   9.500  10.600 1007.90
9414750 20050108 17:00   6.600 138.000   8.200   9.600  10.600 1008.00
9414750 20050108 17:06   6.800 138.000   7.500   9.700  10.600 1008.10
9414750 20050108 17:12   7.400 149.000   8.000   9.700  10.600 1008.20
9414750 20050108 17:18   6.700 146.000   7.500   9.800  10.600 1008.20
9414750 20050108 17:24   7.200 144.000   8.100   9.800  10.600 1008.20
9414750 20050108 17:30   8.100 143.000   8.800   9.800  10.600 1008.20
9414750 20050108 17:36   7.900 143.000   8.600   9.900  10.600 1008.30
9414750 20050108 17:42   7.200 144.000   8.200  10.000  10.600 1008.40
9414750 20050108 17:48   7.200 145.000   8.400  10.000  10.600 1008.30
9414750 20050108 17:54   7.300 151.000   8.200  10.000  10.600 1008.30
9414750 20050108 18:00   6.900 145.000   9.300  10.000  10.600 1008.40
9414750 20050108 18:06   7.000 137.000   9.100  10.100  10.600 1008.40
9414750 20050108 18:12   6.700 169.000   8.200  10.300  10.600 1008.50
9414750 20050108 18:18   6.800 166.000   8.500  10.300  10.600 1008.50
9414750 20050108 18:24   6.800 154.000   7.900  10.300  10.600 1008.50
9414750 20050108 18:30   7.200 166.000   7.900  10.300  10.600 1008.70
9414750 20050108 18:36   6.400 166.000   7.500  10.300  10.600 1008.50
9414750 20050108 18:42   7.100 161.000   8.000  10.300  10.600 1008.40
9414750 20050108 18:48   6.900 160.000   7.700  10.300  10.600 1008.10
9414750 20050108 18:54   7.100 157.000   8.300  10.400  10.600 1008.10
9414750 20050108 19:00   6.500 151.000   7.200  10.300  10.600 1008.10
9414750 20050108 19:06   7.400 154.000   8.100  10.400  10.600 1008.10
9414750 20050108 19:12   7.700 155.000   8.500  10.300  10.600 1008.00
9414750 20050108 19:18   6.600 170.000   8.400  10.600  10.600 1008.10
9414750 20050108 19:24   7.600 153.000   8.700  10.500  10.600 1008.00
9414750 20050108 19:30   7.800 163.000   8.800  10.600  10.600 1008.00
9414750 20050108 19:36   7.000 155.000   8.200  10.500  10.600 1008.00
9414750 20050108 19:42   7.300 154.000   8.800  10.500  10.600 1007.80
9414750 20050108 19:48   7.800 156.000   9.100  10.700  10.600 1007.80
9414750 20050108 19:54   7.300 165.000   9.200  10.900  10.600 1007.70
9414750 20050108 20:00   8.000 194.000   9.700  11.200  10.600 1007.70
9414750 20050108 20:06   7.400 196.000   9.600  11.300  10.600 1007.60
9414750 20050108 20:12   7.200 200.000  12.000  11.300  10.600 1007.50
9414750 20050108 20:18   7.000 199.000   9.900  11.200  10.600 1007.50
9414750 20050108 20:24   7.300 192.000   9.200  11.200  10.600 1007.40
9414750 20050108 20:30   7.000 194.000   9.500  11.100  10.600 1007.60
9414750 20050108 20:36   6.600 193.000   9.500  11.100  10.600 1007.40
9414750 20050108 20:42   6.600 190.000   8.200  11.100  10.600 1007.30
9414750 20050108 20:48   6.200 186.000   8.600  11.100  10.600 1007.10
9414750 20050108 20:54   6.700 184.000   8.900  10.900  10.600 1007.20
9414750 20050108 21:00   3.200 214.000   7.900  10.800  10.600 1007.20
9414750 20050108 21:06   5.100 199.000   7.100  10.900  10.600 1007.10
9414750 20050108 21:12   8.300 192.000   9.900  11.200  10.600 1007.10
9414750 20050108 21:18   9.700 188.000  11.100  11.200  10.600 1006.90
9414750 20050108 21:24   9.300 187.000  12.700  11.100  10.600 1006.90
9414750 20050108 21:30   9.400 182.000  12.000  11.100  10.600 1006.80
9414750 20050108 21:36  10.500 188.000  14.000  11.100  10.600 1006.90
9414750 20050108 21:42  10.200 193.000  13.800  11.200  10.600 1007.20
9414750 20050108 21:48   9.100 191.000  11.800  11.100  10.600 1007.20
9414750 20050108 21:54   8.000 183.000   9.500  11.000  10.600 1007.20
9414750 20050108 22:00   7.700 181.000   9.800  11.000  10.600 1007.10
9414750 20050108 22:06   8.800 187.000  10.300  11.000  10.600 1007.20
9414750 20050108 22:12   8.900 194.000  11.500  10.900  10.600 1007.30
9414750 20050108 22:18   9.800 188.000  12.800  10.800  10.600 1007.20
9414750 20050108 22:24   9.500 190.000  11.400  10.800  10.600 1007.40
9414750 20050108 22:30  11.000 187.000  13.500  10.500  10.600 1007.50
9414750 20050108 22:36  11.700 189.000  14.300  10.500  10.600 1007.60
9414750 20050108 22:42   4.300 215.000  11.700  10.300  10.600 1007.50
9414750 20050108 22:48   2.500 270.000   9.200  10.200  10.600 1007.80
9414750 20050108 22:54   2.400 278.000   4.300  10.000  10.600 1007.90
9414750 20050108 23:00   3.400 270.000   6.200   9.700  10.600 1008.10
9414750 20050108 23:06   5.100 208.000   8.200   9.500  10.600 1007.80
9414750 20050108 23:12   5.200 202.000   8.700   9.700  10.600 1007.70
9414750 20050108 23:18   5.300 199.000   8.700  10.000  10.600 1007.70
9414750 20050108 23:24   3.700 202.000   7.100  10.200  10.600 1007.70
9414750 20050108 23:30   0.700 239.000   6.400  10.400  10.600 1007.70
9414750 20050108 23:36   1.300 224.000   4.600  10.500  10.600 1007.90
9414750 20050108 23:42   4.500 195.000   5.800  10.700  10.600 1008.00
9414750 20050108 23:48   4.000 204.000   8.000  11.300  10.600 1008.00
9414750 20050108 23:54   9.800 196.000  12.200  11.800  10.600 1008.10
9414750 20050109 00:00   3.200 228.000  12.200  11.700  10.600 1008.40
9414750 20050109 00:06   2.300 256.000  11.200  11.500  10.600 1008.40
9414750 20050109 00:12   1.500 264.000   5.200  11.400  10.600 1008.70
9414750 20050109 00:18   4.300 265.000   7.200   9.900  10.600 1008.60
9414750 20050109 00:24   2.200 267.000   4.600  10.100  10.600 1008.70
9414750 20050109 00:30   2.100 278.000   4.700  11.200  10.600 1009.00
9414750 20050109 00:36   4.600 270.000   6.600  10.500  10.600 1009.40
9414750 20050109 00:42   5.800 264.000   8.900   9.600  10.600 1009.50
9414750 20050109 00:48   5.200 268.000   9.000   9.300  10.600 1009.30
9414750 20050109 00:54   3.800 268.000   7.200   9.800  10.600 1009.40
9414750 20050109 01:00   4.400 271.000   6.600   9.700  10.600 1009.40
9414750 20050109 01:06   4.900 263.000   7.700  10.100  10.600 1009.60
9414750 20050109 01:12   4.600 262.000   6.400  10.100  10.600 1009.60
9414750 20050109 01:18   2.900 277.000   6.000   9.800  10.600 1009.60
9414750 20050109 01:24   2.700 267.000   4.800   9.600  10.500 1009.60
9414750 20050109 01:30   3.200 269.000   5.400   9.800  10.600 1009.70
9414750 20050109 01:36   3.600 266.000   5.200  10.100  10.500 1009.80
9414750 20050109 01:42   3.700 263.000   5.200  10.100  10.500 1010.10
9414750 20050109 01:48   4.400 273.000  10.200  10.100  10.500 1010.00
9414750 20050109 01:54   2.800 273.000   5.300  10.100  10.500 1010.10
9414750 20050109 02:00   0.600 247.000   3.900  10.200  10.500 1010.30
9414750 20050109 02:06   2.800 204.000   4.700  10.400  10.500 1010.40
9414750 20050109 02:12   1.000 279.000   6.200  10.700  10.500 1010.40
9414750 20050109 02:18   1.700 205.000   5.900  10.900  10.500 1010.40
9414750 20050109 02:24   5.800 192.000   8.200  11.100  10.500 1010.40
9414750 20050109 02:30   4.300 197.000   7.200  11.200  10.500 1010.50
9414750 20050109 02:36   5.500 180.000   7.300  11.000  10.500 1010.60
9414750 20050109 02:42   5.800 178.000   6.300  10.700  10.500 1010.70
9414750 20050109 02:48   6.300 172.000   7.000  10.600  10.500 1010.80
9414750 20050109 02:54   6.600 174.000   7.500  10.800  10.500 1010.90
9414750 20050109 03:00   6.800 171.000   7.200  10.800  10.500 1011.00
9414750 20050109 03:06   5.500 174.000   7.400  10.800  10.500 1011.00
9414750 20050109 03:12   5.400 180.000   6.200  10.900  10.500 1011.10
9414750 20050109 03:18   5.900 176.000   6.900  10.800  10.500 1011.10
9414750 20050109 03:24   5.100 182.000   6.400  10.800  10.500 1011.20
9414750 20050109 03:30   5.400 185.000   6.300  10.800  10.500 1011.30
9414750 20050109 03:36   4.500 195.000   6.300  10.800  10.500 1011.30
9414750 20050109 03:42   4.200 200.000   6.900  10.900  10.500 1011.30
9414750 20050109 03:48   2.200 215.000   6.700  10.900  10.500 1011.30
9414750 20050109 03:54   3.400 206.000   7.400  10.900  10.500 1011.30
9414750 20050109 04:00   1.500 219.000   6.700  10.800  10.500 1011.50
9414750 20050109 04:06   1.100 265.000   6.000  10.900  10.500 1011.60
9414750 20050109 04:12   1.900 243.000   5.900  11.000  10.500 1011.70
9414750 20050109 04:18   2.300 242.000   7.200  11.000  10.400 1011.70
9414750 20050109 04:24   1.200 276.000   3.700  11.100  10.400 1011.70
9414750 20050109 04:30   1.000 283.000   4.400  11.100  10.400 1011.90
9414750 20050109 04:36   1.500 232.000   6.000  11.100  10.400 1012.00
9414750 20050109 04:42   1.000 263.000   5.800          10.400 1012.10
9414750 20050109 04:48   1.100 269.000   3.400  11.100  10.400 1012.20
9414750 20050109 04:54   1.300 273.000   4.400  11.300  10.300 1012.30
9414750 20050109 05:00   1.700 248.000   6.100  11.200  10.300 1012.40
9414750 20050109 05:06   4.000 194.000   4.800  11.000  10.300 1012.40
9414750 20050109 05:12   3.900 196.000   4.800  11.000  10.300 1012.50
9414750 20050109 05:18   4.000 199.000   5.600  10.900  10.300 1012.50
9414750 20050109 05:24   2.800 210.000   5.700  10.900  10.300 1012.50
9414750 20050109 05:30   0.700 245.000   4.100  11.000  10.300 1012.70
9414750 20050109 05:36   3.200 199.000   5.400  11.100  10.300 1012.80
9414750 20050109 05:42   2.500 214.000   5.700  11.200  10.300 1012.90
9414750 20050109 05:48   4.300 194.000   5.700  11.200  10.300 1013.00
9414750 20050109 05:54   4.000 176.000   5.600  11.000  10.300 1013.00
9414750 20050109 06:00   4.300 178.000   4.800  11.000  10.300 1013.20
9414750 20050109 06:06   4.800 192.000   5.800  11.100  10.400 1013.30
9414750 20050109 06:12   5.600 185.000   6.300  11.100  10.400 1013.30
9414750 20050109 06:18   5.100 181.000   5.500  11.000  10.400 1013.20
9414750 20050109 06:24                                                
9414750 20050109 06:30   5.300 178.000   6.400  11.000  10.400 1013.30
9414750 20050109 06:36   5.400 174.000   6.100  11.100  10.400 1013.30
9414750 20050109 06:42   4.900 170.000   5.600  11.000  10.400 1013.40
9414750 20050109 06:48   5.100 170.000   5.600  11.000  10.400 1013.50
9414750 20050109 06:54   4.900 168.000   5.800  11.000  10.400 1013.50
9414750 20050109 07:00   5.800 167.000   6.800  11.000  10.400 1013.70
9414750 20050109 07:06   6.000 168.000   6.600  10.900  10.400 1013.80
9414750 20050109 07:12                                                
9414750 20050109 07:18   4.500 159.000   5.600  10.700  10.400 1013.90
9414750 20050109 07:24   4.300 160.000   5.000  10.600  10.400 1013.90
9414750 20050109 07:30   3.200 157.000   4.500  10.600  10.400 1014.10
9414750 20050109 07:36   4.300 166.000   4.800  10.600  10.400 1014.20
9414750 20050109 07:42   5.900 171.000   6.400  10.600  10.400 1014.20
9414750 20050109 07:48   4.600 161.000   6.000  10.500  10.400 1014.20
9414750 20050109 07:54   3.600 161.000   4.500  10.500  10.400 1014.30
9414750 20050109 08:00   4.000 155.000   4.200  10.600  10.400 1014.30
9414750 20050109 08:06   3.100 155.000   4.000  10.600  10.400 1014.20
9414750 20050109 08:12   4.100 148.000   4.700  10.600  10.400 1014.20
9414750 20050109 08:18                                                
9414750 20050109 08:24   3.900 128.000   4.800  10.500  10.400 1014.20
9414750 20050109 08:30   4.400 141.000   5.000  10.600  10.400 1014.20
9414750 20050109 08:36   4.300 152.000   5.500  10.700  10.400 1014.20
9414750 20050109 08:42   4.300 149.000   5.100  10.700  10.400 1014.20
9414750 20050109 08:48   4.400 144.000   4.800  10.700  10.400 1014.20
9414750 20050109 08:54   3.200 122.000   4.900  10.200  10.400 1014.20
9414750 20050109 09:00   3.100 126.000   3.800   9.800  10.400 1014.50
9414750 20050109 09:06   6.000 165.000   8.900  10.400  10.400 1014.60
9414750 20050109 09:12   4.200 169.000   7.900  10.000  10.400 1014.70
9414750 20050109 09:18   2.700 136.000   3.800   9.800  10.400 1014.60
9414750 20050109 09:24   3.400 114.000   3.900   9.700  10.400 1014.60
9414750 20050109 09:30   3.400 119.000   3.700   9.800  10.400 1014.60
9414750 20050109 09:36   3.300 127.000   4.100   9.900  10.400 1014.50
9414750 20050109 09:42   1.800 124.000   3.600   9.900  10.400 1014.70
9414750 20050109 09:48   1.900  97.000   2.600   9.700  10.400 1014.70
9414750 20050109 09:54   2.500  99.000   3.400   9.600  10.400 1014.60
9414750 20050109 10:00   2.800 108.000   3.500   9.500  10.400 1014.80
9414750 20050109 10:06   2.900 103.000   3.500   9.700  10.400 1014.80
9414750 20050109 10:12   3.500 120.000   4.500  10.000  10.400 1014.80
9414750 20050109 10:18   6.300 140.000   7.100  10.300  10.400 1014.60
9414750 20050109 10:24   7.600 158.000   8.300  10.200  10.400 1014.50
9414750 20050109 10:30   7.000 151.000   8.000  10.000  10.400 1014.60
9414750 20050109 10:36   6.800 154.000   7.900   9.900  10.400 1014.60
9414750 20050109 10:42   6.300 149.000   7.500   9.800  10.400 1014.70
9414750 20050109 10:48   5.600 142.000   6.400   9.800  10.400 1014.80
9414750 20050109 10:54   4.900 134.000   6.200   9.800  10.400 1014.90
9414750 20050109 11:00   4.300 128.000   5.100   9.900  10.400 1014.90
9414750 20050109 11:06   4.100 128.000   4.400   9.800  10.400 1014.90
9414750 20050109 11:12   4.300 128.000   4.900   9.900  10.400 1014.90
9414750 20050109 11:18   4.200 128.000   4.700   9.800  10.400 1014.80
9414750 20050109 11:24   4.300 129.000   4.700   9.800  10.400 1014.90
9414750 20050109 11:30   4.200 126.000   4.700   9.900  10.400 1014.90
9414750 20050109 11:36   4.700 129.000   5.000   9.800  10.400 1015.00
9414750 20050109 11:42   5.000 126.000   5.600   9.700  10.400 1015.00
9414750 20050109 11:48   5.300 121.000   5.900   9.600  10.400 1014.90
9414750 20050109 11:54   4.800 125.000   6.300   9.700  10.400 1014.90
9414750 20050109 12:00   3.900 121.000   5.300   9.600  10.400 1014.90
9414750 20050109 12:06   4.200 124.000   5.400   9.700  10.400 1014.70
9414750 20050109 12:12                                                
9414750 20050109 12:18   3.600 106.000   4.400   9.300  10.400 1014.30
9414750 20050109 12:24   3.100 102.000   4.200   9.200  10.400 1014.20
9414750 20050109 12:30   3.000 107.000   3.600   9.100  10.400 1014.40
9414750 20050109 12:36   3.300 102.000   3.800   9.000  10.400 1014.40
9414750 20050109 12:42                                                
9414750 20050109 12:48   2.600  91.000   3.500   8.900  10.400 1014.30
9414750 20050109 12:54   2.700  98.000   3.900   8.900  10.400 1014.20
9414750 20050109 13:00   2.300  95.000   3.900   8.800  10.400 1014.10
9414750 20050109 13:06   1.800  90.000   3.200   8.800  10.400 1014.20
9414750 20050109 13:12   1.400  85.000   2.900   8.700  10.500 1014.30
9414750 20050109 13:18   1.800  91.000   2.300   8.600  10.500 1014.40
9414750 20050109 13:24   2.400  90.000   3.100   8.600  10.500 1014.30
9414750 20050109 13:30   2.100  97.000   2.700   8.600  10.500 1014.30
9414750 20050109 13:36   2.300  96.000   3.800   8.600  10.500 1014.30
9414750 20050109 13:42   0.900  82.000   2.900   8.600  10.600 1014.10
9414750 20050109 13:48   1.000  85.000   2.300   8.500  10.600 1014.40
9414750 20050109 13:54   1.500  94.000   2.400   8.500  10.600 1014.40
9414750 20050109 14:00   1.300  96.000   2.600   8.500  10.600 1014.30
9414750 20050109 14:06   0.900  97.000   2.400   8.500  10.600 1014.20
9414750 20050109 14:12   1.200  89.000   2.400   8.500  10.600 1014.30
9414750 20050109 14:18   1.500 108.000   2.400   8.500  10.600 1014.50
9414750 20050109 14:24   0.000 114.000   1.000   8.700  10.600 1014.40
9414750 20050109 14:30   0.500 112.000   1.100   8.600  10.600 1014.50
9414750 20050109 14:36   0.000 113.000   1.500   8.600  10.600 1014.60
9414750 20050109 14:42   0.100  98.000   0.400   8.600  10.600 1014.50
9414750 20050109 14:48   0.100  94.000   0.700   8.600  10.600 1014.50
9414750 20050109 14:54   0.000  82.000   0.200   8.500  10.600 1014.60
9414750 20050109 15:00   0.000  94.000   0.000   8.500  10.600 1014.80
9414750 20050109 15:06   0.000 103.000   0.000   8.600  10.600 1014.80
9414750 20050109 15:12   0.100 112.000   0.400   8.600  10.600 1014.50
9414750 20050109 15:18   0.000  96.000   0.400   8.600  10.600 1014.50
9414750 20050109 15:24   0.000  88.000   0.000   8.500  10.600 1014.60
9414750 20050109 15:30   0.000 126.000   0.000   8.600  10.600 1014.80
9414750 20050109 15:36   0.000 162.000   0.000   8.800  10.600 1015.00
9414750 20050109 15:42   0.000 160.000   0.000   9.000  10.600 1015.00
9414750 20050109 15:48   0.000 137.000   0.000   9.000  10.600 1014.90
9414750 20050109 15:54   0.000 134.000   0.000   9.000  10.600 1015.00
9414750 20050109 16:00   0.000 135.000   0.000   9.000  10.600 1015.00
9414750 20050109 16:06   0.000 116.000   0.000   9.000  10.600 1015.10
9414750 20050109 16:12   0.000 151.000   0.000   9.000  10.600 1015.10
9414750 20050109 16:18   0.000 146.000   0.000   9.000  10.600 1014.90
9414750 20050109 16:24   0.000 143.000   0.000   9.100  10.600 1015.10
9414750 20050109 16:30   0.100 157.000   0.400   9.300  10.600 1015.20
9414750 20050109 16:36   0.000 127.000   0.400   9.300  10.600 1015.10
9414750 20050109 16:42   0.000 128.000   0.000   9.300  10.600 1015.20
9414750 20050109 16:48   0.000 142.000   0.000   9.300  10.600 1015.20
9414750 20050109 16:54   0.000 140.000   0.000   9.400  10.600 1015.10
9414750 20050109 17:00   0.000  96.000   0.000   9.500  10.600 1015.30
9414750 20050109 17:06   0.000 131.000   0.000   9.600  10.600 1015.50
9414750 20050109 17:12   0.000 177.000   0.000   9.600  10.600 1015.60
9414750 20050109 17:18   0.000 205.000   0.300   9.600  10.600 1015.70
9414750 20050109 17:24   0.900 197.000   2.100   9.700  10.600 1015.80
9414750 20050109 17:30   0.100 192.000   1.900   9.800  10.600 1016.00
9414750 20050109 17:36   0.000 188.000   0.400   9.800  10.600 1016.00
9414750 20050109 17:42   0.000 150.000   0.000  10.100  10.600 1015.80
9414750 20050109 17:48   0.000 153.000   0.000  10.300  10.500 1015.90
9414750 20050109 17:54   0.000 145.000   0.300  10.400  10.500 1016.00
9414750 20050109 18:00   0.500 142.000   0.500  10.300  10.500 1016.20
9414750 20050109 18:06   0.700 139.000   1.900  10.200  10.500 1016.10
9414750 20050109 18:12   0.500 132.000   1.500  10.200  10.500 1016.00
9414750 20050109 18:18   0.900 136.000   2.000  10.100  10.500 1016.00
9414750 20050109 18:24   0.500 142.000   0.800  10.100  10.500 1016.00
9414750 20050109 18:30   0.500 131.000   0.700  10.100  10.500 1016.10
9414750 20050109 18:36   1.300 148.000   1.900  10.000  10.500 1016.10
9414750 20050109 18:42   1.100 147.000   2.200  10.000  10.500 1016.10
9414750 20050109 18:48   0.800 148.000   2.000  10.000  10.500 1015.90
9414750 20050109 18:54   0.400 145.000   1.700  10.000  10.500 1015.80
9414750 20050109 19:00   0.000 146.000   0.500  10.100  10.500 1015.70
9414750 20050109 19:06   0.000 179.000   0.000  10.100  10.500 1015.80
9414750 20050109 19:12   0.000 176.000   0.400  10.100  10.500 1015.70
9414750 20050109 19:18   0.000 178.000   0.000  10.100  10.500 1015.50
9414750 20050109 19:24   0.000 194.000   0.000  10.400  10.500 1015.30
9414750 20050109 19:30   0.000 197.000   0.000  10.400  10.500 1015.30
9414750 20050109 19:36   0.000 183.000   0.000  10.600  10.500 1015.20
9414750 20050109 19:42   0.000 177.000   0.000  10.900  10.500 1015.10
9414750 20050109 19:48   0.000 177.000   0.000  11.100  10.500 1014.90
9414750 20050109 19:54   0.000 175.000   0.000  10.900  10.500 1014.70
9414750 20050109 20:00   0.000 172.000   0.000  10.700  10.600 1014.50
9414750 20050109 20:06   0.000 149.000   0.000  10.600  10.600 1014.40
9414750 20050109 20:12   0.000 139.000   0.000  10.400  10.600 1014.40
9414750 20050109 20:18   0.400 148.000   0.500  10.200  10.600 1014.40
9414750 20050109 20:24   0.000 157.000   0.500  10.200  10.600 1014.40
9414750 20050109 20:30   0.000 149.000   0.200  10.200  10.500 1014.20
9414750 20050109 20:36   0.200 166.000   0.400  10.200  10.500 1014.20
9414750 20050109 20:42   0.000 177.000   0.400  10.200  10.500 1014.00
9414750 20050109 20:48   0.200 176.000   0.400  10.300  10.600 1014.10
9414750 20050109 20:54   0.100 161.000   0.500  10.300  10.600 1014.00
9414750 20050109 21:00   0.400 162.000   0.500  10.300  10.500 1013.90
9414750 20050109 21:06   0.000 160.000   0.000  10.300  10.500 1013.80
9414750 20050109 21:12   0.000 152.000   0.000  10.400  10.600 1013.70
9414750 20050109 21:18   0.400 149.000   0.500  10.300  10.500 1013.50
9414750 20050109 21:24   0.000 154.000   0.500  10.400  10.500 1013.60
9414750 20050109 21:30   0.000 172.000   0.000  10.500  10.500 1013.60
9414750 20050109 21:36   0.000 183.000   0.000  10.500  10.500 1013.70
9414750 20050109 21:42   0.000 213.000   0.000  10.700  10.500 1013.80
9414750 20050109 21:48   0.000 245.000   0.000  11.000  10.500 1013.70
9414750 20050109 21:54   0.000 255.000   0.400  11.200  10.500 1013.60
9414750 20050109 22:00   0.000 277.000   0.400  11.200  10.500 1013.40
9414750 20050109 22:06   0.000 226.000   0.000  11.400  10.500 1013.30
